Nm_Ruas,Kd_Inf,Panjang,STA_AWAL,STA_AKHIR,No,Tahun,Date,Penanganan,Kondisi_Kini,Perke_Kini
SUMBEbaikENDO,696,1667,0+100,0+200,696,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEbaikENDO,697,1667,0+200,0+300,697,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEbaikENDO,698,1667,0+300,0+400,698,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEbaikENDO,699,1667,0+400,0+500,699,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEbaikENDO,700,1667,0+500,0+600,700,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEbaikENDO,701,1667,0+600,0+700,701,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEbaikENDO,702,1667,0+700,0+800,702,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEbaikENDO,703,1667,0+800,0+900,703,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBERBENDO,704,1667,0+900,1+000,704,,,,,
SUMBERBENDO,705,1667,1+000,1+100,705,,,,,
SUMBERBENDO,706,1667,1+100,1+200,706,,,,,
SUMBERBENDO,707,1667,1+200,1+300,707,,,,,
SUMBERBENDO,708,1667,1+300,1+400,708,,,,,
SUMBERBENDO,709,1667,1+400,1+500,709,,,,,
SUMBERBENDO,710,1667,1+500,1+600,710,,,,,
SUMBERBENDO,711,1667,1+600,1+667,711,,,,,
SUMBERBENING,1350,1127,0+000,0+100,1350,,,,,
SUMBERBENING,1351,1127,0+100,0+200,1351,,,,,
SUMBERBENING,1352,1127,0+200,0+300,1352,,,,,
SUMBERBENING,1353,1127,0+300,0+400,1353,,,,,
SUMBERBENING,1354,1127,0+400,0+500,1354,,,,,
SUMBERBENING,1355,1127,0+500,0+600,1355,,,,,
SUMBERBENING,1356,1127,0+600,0+700,1356,,,,,
SUMBERBENING,1357,1127,0+700,0+800,1357,,,,,
SUMBERBENING,1358,1127,0+800,0+900,1358,,,,,
SUMBERBENING,1359,1127,0+900,1+000,1359,,,,,
SUMBERBENING,1360,1127,1+000,1+100,1360,,,,,
SUMBERBENING,1361,1127,1+100,1+126,1361,,,,,
SUMBEREJO,975,3140,0+000,0+100,975,,,,,
SUMBEREJO,976,3140,0+100,0+200,976,,,,,
SUMBEREJO,977,3140,0+200,0+300,977,,,,,
SUMBEREJO,978,3140,0+300,0+400,978,,,,,
SUMBEREJO,979,3140,0+400,0+500,979,,,,,
SUMBEREJO,980,3140,0+500,0+600,980,,,,,
SUMBEREJO,981,3140,0+600,0+700,981,,,,,
SUMBEREJO,982,3140,0+700,0+800,982,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEREJO,983,3140,0+800,0+900,983,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEREJO,984,3140,0+900,1+000,984,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEREJO,985,3140,1+000,1+100,985,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEREJO,986,3140,1+100,1+200,986,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEREJO,987,3140,1+200,1+300,987,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEREJO,988,3140,1+300,1+400,988,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEREJO,989,3140,1+400,1+500,989,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEREJO,990,3140,1+500,1+600,990,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEREJO,991,3140,1+600,1+700,991,,,,,
SUMBEREJO,992,3140,1+700,1+800,992,,,,,
SUMBEREJO,993,3140,1+800,1+900,993,,,,,
SUMBEREJO,994,3140,1+900,2+000,994,,,,,
SUMBEREJO,995,3140,2+000,2+100,995,,,,,
SUMBEREJO,996,3140,2+100,2+200,996,,,,,
SUMBEREJO,997,3140,2+200,2+300,997,,,,,
SUMBEREJO,998,3140,2+300,2+400,998,,,,,
SUMBEREJO,999,3140,2+400,2+500,999,,,,,
SUMBEREJO,1000,3140,2+500,2+600,1000,,,,,
SUMBEREJO,1001,3140,2+600,2+700,1001,,,,,
SUMBEREJO,1002,3140,2+700,2+800,1002,,,,,
SUMBEREJO,1003,3140,2+800,2+900,1003,,,,,
SUMBEREJO,1004,3140,2+900,3+000,1004,,,,,
SUMBEREJO,1005,3140,3+000,3+100,1005,,,,,
SUMBEREJO,1006,3140,3+100,3+140,1006,,,,,
SUMBEREJO,1420,1464,0+000,0+100,1420,,,,,
SUMBEREJO,1421,1464,0+100,0+200,1421,,,,,
SUMBEREJO,1422,1464,0+200,0+300,1422,,,,,
SUMBEREJO,1423,1464,0+300,0+400,1423,,,,,
SUMBEREJO,1424,1464,0+400,0+500,1424,,,,,
SUMBEREJO,1425,1464,0+500,0+600,1425,,,,,
SUMBEREJO,1426,1464,0+600,0+700,1426,,,,,
SUMBEREJO,1427,1464,0+700,0+800,1427,,,,,
SUMBEREJO,1428,1464,0+800,0+900,1428,,,,,
SUMBEREJO,1429,1464,0+900,1+000,1429,,,,,
SUMBEREJO,1430,1464,1+000,1+100,1430,,,,,
SUMBEREJO,1431,1464,1+100,1+200,1431,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEREJO,1432,1464,1+200,1+300,1432,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEREJO,1433,1464,1+300,1+400,1433,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBEREJO,1434,1464,1+400,1+400,1434,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBERSARI,684,1015,0+000,0+100,684,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBERSARI,685,1015,0+100,0+200,685,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBERSARI,686,1015,0+200,0+300,686,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBERSARI,687,1015,0+300,0+400,687,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBERSARI,688,1015,0+400,0+500,688,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUMBERSARI,689,1015,0+500,0+600,689,,,,,
SUMBERSARI,690,1015,0+600,0+700,690,,,,,
SUMBERSARI,691,1015,0+700,0+800,691,,,,,
SUMBERSARI,692,1015,0+800,0+900,692,,,,,
SUMBERSARI,693,1015,0+900,1+000,693,,,,,
SUMBERSARI,694,1015,1+000,1+015,694,,,,,
TEGUHAN,65,998,0+000,0+100,65,,,,,
TEGUHAN,66,998,0+100,0+200,66,,,,,
TEGUHAN,67,998,0+200,0+300,67,,,,,
TEGUHAN,68,998,0+300,0+400,68,,,,,
TEGUHAN,69,998,0+400,0+500,69,,,,,
TEGUHAN,70,998,0+500,0+600,70,,,,,
TEGUHAN,71,998,0+600,0+700,71,,,,,
TEGUHAN,72,998,0+700,0+800,72,,,,,
TEGUHAN,73,998,0+800,0+900,73,,,,,
TEGUHAN,74,998,0+900,0+989,74,,,,,
TEMPURSARI,380,936,0+000,0+100,380,,,,,
TEMPURSARI,381,936,0+100,0+200,381,,,,,
TEMPURSARI,382,936,0+200,0+300,382,,,,,
TEMPURSARI,383,936,0+300,0+400,383,,,,,
TEMPURSARI,384,936,0+400,0+500,384,,,,,
TEMPURSARI,385,936,0+500,0+600,385,,,,,
TEMPURSARI,386,936,0+600,0+700,386,,,,,
TEMPURSARI,387,936,0+700,0+800,387,,,,,
TEMPURSARI,388,936,0+800,0+900,388,,,,,
TEMPURSARI,389,936,0+900,0+935,389,,,,,
TILENG,336,1474,0+000,0+100,336,,,,,
TILENG,337,1474,0+100,0+200,337,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
TILENG,338,1474,0+200,0+300,338,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
TILENG,339,1474,0+300,0+400,339,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
TILENG,340,1474,0+400,0+500,340,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
TILENG,341,1474,0+500,0+600,341,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
TILENG,342,1474,0+600,0+700,342,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
TILENG,343,1474,0+700,0+800,343,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
TILENG,344,1474,0+800,0+900,344,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
TILENG,345,1474,0+900,1+000,345,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
TILENG,346,1474,1+000,1+100,346,,,,,
TILENG,347,1474,1+100,1+200,347,,,,,
TILENG,348,1474,1+200,1+300,348,,,,,
TILENG,349,1474,1+300,1+400,349,,,,,
TILENG,350,1474,1+400,1+474,350,,,,,
TULUNG,671,1220,0+000,0+100,671,,,,,
TULUNG,672,1220,0+100,0+200,672,,,,,
TULUNG,673,1220,0+200,0+300,673,,,,,
TULUNG,674,1220,0+300,0+400,674,,,,,
TULUNG,675,1220,0+400,0+500,675,,,,,
TULUNG,676,1220,0+500,0+600,676,,,,,
TULUNG,677,1220,0+600,0+700,677,,,,,
TULUNG,678,1220,0+700,0+800,678,,,,,
TULUNG,679,1220,0+800,0+900,679,,,,,
TULUNG,680,1220,0+900,1+000,680,,,,,
TULUNG,681,1220,1+000,1+100,681,,,,,
TULUNG,682,1220,1+100,1+200,682,,,,,
TULUNG,683,1220,1+200,1+220,683,,,,,
WARUREJO I,1064,2158,0+000,0+100,1064,,,,,
WARUREJO I,1065,2158,0+100,0+200,1065,,,,,
WARUREJO I,1066,2158,0+200,0+300,1066,,,,,
WARUREJO I,1067,2158,0+300,0+400,1067,,,,,
WARUREJO I,1068,2158,0+400,0+500,1068,,,,,
WARUREJO I,1069,2158,0+500,0+600,1069,,,,,
WARUREJO I,1070,2158,0+600,0+700,1070,,,,,
WARUREJO I,1071,2158,0+700,0+800,1071,,,,,
WARUREJO I,1072,2158,0+800,0+900,1072,,,,,
WARUREJO I,1073,2158,0+900,1+000,1073,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WARUREJO I,1074,2158,1+000,1+100,1074,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WARUREJO I,1075,2158,1+100,1+200,1075,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WARUREJO I,1076,2158,1+200,1+300,1076,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WARUREJO I,1077,2158,1+300,1+400,1077,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WARUREJO I,1078,2158,1+400,1+500,1078,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WARUREJO I,1079,2158,1+500,1+600,1079,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WARUREJO I,1080,2158,1+600,1+700,1080,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WARUREJO I,1081,2158,1+700,1+800,1081,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WARUREJO I,1082,2158,1+800,1+900,1082,,,,,
WARUREJO I,1083,2158,1+900,2+000,1083,,,,,
WARUREJO I,1084,2158,2+000,2+100,1084,,,,,
WARUREJO I,1085,2158,2+100,2+158,1085,,,,,
WARUREJO II,1086,1085,0+000,0+100,1086,,,,,
WARUREJO II,1087,1085,0+100,0+200,1087,,,,,
WARUREJO II,1088,1085,0+200,0+300,1088,,,,,
WARUREJO II,1089,1085,0+300,0+400,1089,,,,,
WARUREJO II,1090,1085,0+400,0+500,1090,,,,,
WARUREJO II,1091,1085,0+500,0+600,1091,,,,,
WARUREJO II,1092,1085,0+600,0+700,1092,,,,,
WARUREJO II,1093,1085,0+700,0+800,1093,,,,,
WARUREJO II,1094,1085,0+800,0+900,1094,,,,,
WARUREJO II,1095,1085,0+900,1+000,1095,,,,,
WARUREJO II,1096,1085,1+000,1+085,1096,,,,,
WAYUT,75,1350,0+000,0+100,75,,,,,
WAYUT,76,1350,0+100,0+200,76,,,,,
WAYUT,77,1350,0+200,0+300,77,,,,,
WAYUT,78,1350,0+300,0+400,78,,,,,
WAYUT,79,1350,0+400,0+500,79,,,,,
WAYUT,80,1350,0+500,0+600,80,,,,,
WAYUT,81,1350,0+600,0+700,81,,,,,
WAYUT,82,1350,0+700,0+800,82,,,,,
WAYUT,83,1350,0+800,0+900,83,,,,,
WAYUT,84,1350,0+900,1+000,84,,,,,
WAYUT,85,1350,1+000,1+100,85,,,,,
WAYUT,86,1350,1+100,1+200,86,,,,,
WAYUT,87,1350,1+200,1+300,87,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WAYUT,88,1350,1+300,1+350,88,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WINONG,511,2197,0+000,0+100,511,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WINONG,512,2197,0+100,0+200,512,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WINONG,513,2197,0+200,0+300,513,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WINONG,514,2197,0+300,0+400,514,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WINONG,515,2197,0+400,0+500,515,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WINONG,516,2197,0+500,0+600,516,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WINONG,517,2197,0+600,0+700,517,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WINONG,518,2197,0+700,0+800,518,,,,,
WINONG,519,2197,0+800,0+900,519,,,,,
WINONG,520,2197,0+900,1+000,520,,,,,
WINONG,521,2197,1+000,1+100,521,,,,,
WINONG,522,2197,1+100,1+200,522,,,,,
WINONG,523,2197,1+200,1+300,523,,,,,
WINONG,524,2197,1+300,1+400,524,,,,,
WINONG,525,2197,1+400,1+500,525,,,,,
WINONG,526,2197,1+500,1+600,526,,,,,
WINONG,527,2197,1+600,1+700,527,,,,,
WINONG,528,2197,1+700,1+800,528,,,,,
WINONG,529,2197,1+800,1+900,529,,,,,
WINONG,530,2197,1+900,2+000,530,,,,,
WINONG,531,2197,2+000,2+100,531,,,,,
WINONG,532,2197,2+100,2+196,532,,,,,
WONOASRI,947,865,0+000,0+100,947,,,,,
WONOASRI,948,865,0+100,0+200,948,,,,,
WONOASRI,949,865,0+200,0+300,949,,,,,
WONOASRI,950,865,0+300,0+400,950,,,,,
WONOASRI,951,865,0+400,0+500,951,,,,,
WONOASRI,952,865,0+500,0+600,952,,,,,
WONOASRI,953,865,0+600,0+700,953,,,,,
WONOASRI,954,865,0+700,0+800,954,,,,,
WONOASRI,955,865,0+800,0+800,955,,,,,
WONOREJO I,918,676,0+000,0+100,918,,,,,
WONOREJO I,919,676,0+100,0+200,919,,,,,
WONOREJO I,920,676,0+200,0+300,920,,,,,
WONOREJO I,921,676,0+300,0+400,921,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WONOREJO I,922,676,0+400,0+500,922,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WONOREJO I,923,676,0+500,0+600,923,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WONOREJO I,924,676,0+600,0+676,924,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WONOREJO II,925,1358,0+000,0+100,925,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WONOREJO II,926,1358,0+100,0+200,926,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WONOREJO II,927,1358,0+200,0+300,927,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WONOREJO II,928,1358,0+300,0+400,928,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WONOREJO II,929,1358,0+400,0+500,929,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
WONOREJO II,930,1358,0+500,0+600,930,,,,,
WONOREJO II,931,1358,0+600,0+700,931,,,,,
WONOREJO II,932,1358,0+700,0+800,932,,,,,
WONOREJO II,933,1358,0+800,0+900,933,,,,,
WONOREJO II,934,1358,0+900,1+000,934,,,,,
WONOREJO II,935,1358,1+000,1+100,935,,,,,
WONOREJO II,936,1358,1+100,1+200,936,,,,,
WONOREJO II,937,1358,1+200,1+300,937,,,,,
WONOREJO II,938,1358,1+300,1+358,938,,,,,
