No,Nm_Ruas,Kd_Inf,Panjang,STA_AWAL,STA_AKHIR,Fungsi,Kondisi,Tipe_Perke,Lebar_STA,Tahun_Reali,tahun,Tgl,Penanganan,Kondisi_Kini,Perke_Kini
5707,"Jl. Pilangkenceng-Luworo",122,2,0+600,0+700,,sedang,lapen,6,,2022,,,,
5708,"Jl. Pilangkenceng-Luworo",122,2,0+700,0+800,,sedang,lapen,6,,2022,,,,
5709,"Jl. Pilangkenceng-Luworo",122,2,0+800,0+900,,sedang,lapen,6,,2022,,,,
5710,"Jl. Pilangkenceng-Luworo",122,2,0+900,1+000,,sedang,lapen,6,,2022,,,,
5711,"Jl. Pilangkenceng-Luworo",122,2,1+000,1+100,,sedang,lapen,6,,2022,,,,
5712,"Jl. Pilangkenceng-Luworo",122,2,1+100,1+200,,sedang,lapen,6,,2022,,,,
5713,"Jl. Pilangkenceng-Luworo",122,2,1+200,1+300,,sedang,tanah,6,,2022,,,,
5714,"Jl. Pilangkenceng-Luworo",122,2,1+300,1+400,,sedang,tanah,6,,2022,,,,
5715,"Jl. Pilangkenceng-Luworo",122,2,1+400,1+500,,sedang,tanah,6,,2022,,,,
5716,"Jl. Pilangkenceng-Luworo",122,2,1+500,1+600,,sedang,tanah,6,,2022,,,,
5717,"Jl. Pilangkenceng-Luworo",122,2,1+600,1+700,,sedang,tanah,6,,2022,,,,
5718,"Jl. Pilangkenceng-Luworo",122,2,1+700,1+800,,sedang,tanah,6,,2022,,,,
5719,"Jl. Pilangkenceng-Luworo",122,2,1+800,1+900,,sedang,tanah,6,,2022,,,,
5720,"Jl. Pilangkenceng-Luworo",122,2,1+900,2+000,,sedang,tanah,6,,2022,,,,
5721,"Jl. Pilangkenceng-Luworo",122,2,2+000,2+100,,sedang,tanah,6,,2022,,,,
5722,"Jl. Pilangkenceng-Luworo",122,2,2+100,2+200,,sedang,tanah,6,,2022,,,,
5723,"Jl. Pilangkenceng-Luworo",122,2,2+300,2+308,,sedang,tanah,6,,2022,,,,
5725,"Jl. Pilangkenceng-Pulerejo",123,2,0+000,0+100,,sedang,tanah,6,,2022,,,,
5726,"Jl. Pilangkenceng-Pulerejo",123,2,0+100,0+200,,sedang,tanah,6,,2022,,,,
5727,"Jl. Pilangkenceng-Pulerejo",123,2,0+200,0+300,,sedang,tanah,6,,2022,,,,
5728,"Jl. Pilangkenceng-Pulerejo",123,2,0+300,0+400,,sedang,tanah,6,,2022,,,,
5729,"Jl. Pilangkenceng-Pulerejo",123,2,0+400,0+500,,sedang,tanah,6,,2022,,,,
5730,"Jl. Pilangkenceng-Pulerejo",123,2,0+500,0+600,,sedang,tanah,6,,2022,,,,
5731,"Jl. Pilangkenceng-Pulerejo",123,2,0+600,0+700,,sedang,tanah,6,,2022,,,,
5732,"Jl. Pilangkenceng-Pulerejo",123,2,0+700,0+800,,sedang,tanah,6,,2022,,,,
5733,"Jl. Pilangkenceng-Pulerejo",123,2,0+800,0+900,,sedang,tanah,6,,2022,,,,
5734,"Jl. Pilangkenceng-Pulerejo",123,2,0+900,1+000,,sedang,tanah,6,,2022,,,,
5735,"Jl. Pilangkenceng-Pulerejo",123,2,1+000,1+100,,sedang,tanah,6,,2022,,,,
5736,"Jl. Pilangkenceng-Pulerejo",123,2,1+100,1+200,,sedang,tanah,6,,2022,,,,
5737,"Jl. Pilangkenceng-Pulerejo",123,2,1+200,1+300,,sedang,tanah,6,,2022,,,,
5738,"Jl. Pilangkenceng-Pulerejo",123,2,1+300,1+400,,sedang,tanah,6,,2022,,,,
5739,"Jl. Pilangkenceng-Pulerejo",123,2,1+400,1+500,,sedang,tanah,6,,2022,,,,
5740,"Jl. Pilangkenceng-Pulerejo",123,2,1+600,1+683,,sedang,tanah,6,,2022,,,,
5742,"Jl. Pandean-Kaliabu",124,3,0+000,0+100,,sedang,tanah,6,,2022,,,,
5743,"Jl. Pandean-Kaliabu",124,3,0+100,0+200,,sedang,tanah,6,,2022,,,,
5744,"Jl. Pandean-Kaliabu",124,3,0+200,0+300,,sedang,tanah,6,,2022,,,,
5745,"Jl. Pandean-Kaliabu",124,3,0+300,0+400,,sedang,tanah,6,,2022,,,,
5746,"Jl. Pandean-Kaliabu",124,3,0+400,0+500,,sedang,tanah,6,,2022,,,,
5747,"Jl. Pandean-Kaliabu",124,3,0+500,0+600,,sedang,tanah,6,,2022,,,,
5748,"Jl. Pandean-Kaliabu",124,3,0+600,0+700,,sedang,tanah,6,,2022,,,,
5749,"Jl. Pandean-Kaliabu",124,3,0+700,0+800,,sedang,tanah,6,,2022,,,,
5750,"Jl. Pandean-Kaliabu",124,3,0+800,0+900,,sedang,tanah,6,,2022,,,,
5751,"Jl. Pandean-Kaliabu",124,3,0+900,1+000,,sedang,tanah,6,,2022,,,,
5752,"Jl. Pandean-Kaliabu",124,3,1+000,1+100,,sedang,tanah,6,,2022,,,,
5753,"Jl. Pandean-Kaliabu",124,3,1+100,1+200,,sedang,tanah,6,,2022,,,,
5754,"Jl. Pandean-Kaliabu",124,3,1+200,1+300,,RR,tanah,6,,2022,,,,
5755,"Jl. Pandean-Kaliabu",124,3,1+300,1+400,,RR,tanah,6,,2022,,,,
5756,"Jl. Pandean-Kaliabu",124,3,1+400,1+500,,RR,tanah,6,,2022,,,,
5757,"Jl. Pandean-Kaliabu",124,3,1+500,1+600,,RR,tanah,6,,2022,,,,
5758,"Jl. Pandean-Kaliabu",124,3,1+600,1+700,,RR,tanah,6,,2022,,,,
5759,"Jl. Pandean-Kaliabu",124,3,1+700,1+800,,RR,tanah,6,,2022,,,,
5760,"Jl. Pandean-Kaliabu",124,3,1+800,1+900,,RR,tanah,6,,2022,,,,
5761,"Jl. Pandean-Kaliabu",124,3,1+900,2+000,,RR,tanah,6,,2022,,,,
5762,"Jl. Pandean-Kaliabu",124,3,2+000,2+100,,RR,tanah,6,,2022,,,,
5763,"Jl. Pandean-Kaliabu",124,3,2+100,2+200,,RR,tanah,6,,2022,,,,
5764,"Jl. Pandean-Kaliabu",124,3,2+200,2+300,,RR,tanah,6,,2022,,,,
5765,"Jl. Pandean-Kaliabu",124,3,2+300,2+400,,RR,tanah,6,,2022,,,,
5766,"Jl. Pandean-Kaliabu",124,3,2+400,2+500,,RR,tanah,6,,2022,,,,
5767,"Jl. Pandean-Kaliabu",124,3,2+500,2+600,,RR,tanah,6,,2022,,,,
5768,"Jl. Pandean-Kaliabu",124,3,2+600,2+700,,RR,beton,6,,2022,,,,
5769,"Jl. Pandean-Kaliabu",124,3,2+800,2+899,,RR,beton,6,,2022,,,,
5771,"Jl. Kaliabu-TPA",125,1,0+000,0+100,,RR,beton,6,,2022,,,,
5772,"Jl. Kaliabu-TPA",125,1,0+100,0+200,,RR,beton,6,,2022,,,,
5773,"Jl. Kaliabu-TPA",125,1,0+200,0+300,,RR,beton,6,,2022,,,,
5774,"Jl. Kaliabu-TPA",125,1,0+400,0+497,,RR,beton,6,,2022,,,,
5776,"Jl. Sidodadi-Kebonagung",126,5,0+000,0+100,,RR,beton,6,,2022,,,,
5777,"Jl. Sidodadi-Kebonagung",126,5,0+100,0+200,,RR,beton,6,,2022,,,,
5778,"Jl. Sidodadi-Kebonagung",126,5,0+200,0+300,,RR,beton,6,,2022,,,,
5779,"Jl. Sidodadi-Kebonagung",126,5,0+300,0+400,,RR,beton,6,,2022,,,,
5780,"Jl. Sidodadi-Kebonagung",126,5,0+400,0+500,,RR,beton,6,,2022,,,,
5781,"Jl. Sidodadi-Kebonagung",126,5,0+500,0+600,,RR,beton,6,,2022,,,,
5782,"Jl. Sidodadi-Kebonagung",126,5,0+600,0+700,,RR,beton,6,,2022,,,,
5783,"Jl. Sidodadi-Kebonagung",126,5,0+700,0+800,,RR,beton,6,,2022,,,,
5784,"Jl. Sidodadi-Kebonagung",126,5,0+800,0+900,,RR,beton,6,,2022,,,,
5785,"Jl. Sidodadi-Kebonagung",126,5,0+900,1+000,,RR,beton,6,,2022,,,,
5786,"Jl. Sidodadi-Kebonagung",126,5,1+000,1+100,,RR,beton,6,,2022,,,,
5787,"Jl. Sidodadi-Kebonagung",126,5,1+100,1+200,,RR,beton,6,,2022,,,,
5788,"Jl. Sidodadi-Kebonagung",126,5,1+200,1+300,,RR,beton,6,,2022,,,,
5789,"Jl. Sidodadi-Kebonagung",126,5,1+300,1+400,,RR,beton,6,,2022,,,,
5790,"Jl. Sidodadi-Kebonagung",126,5,1+400,1+500,,RR,beton,6,,2022,,,,
5791,"Jl. Sidodadi-Kebonagung",126,5,1+500,1+600,,RR,beton,6,,2022,,,,
5792,"Jl. Sidodadi-Kebonagung",126,5,1+600,1+700,,RR,beton,6,,2022,,,,
5793,"Jl. Sidodadi-Kebonagung",126,5,1+700,1+800,,RR,beton,6,,2022,,,,
5794,"Jl. Sidodadi-Kebonagung",126,5,1+800,1+900,,RR,beton,6,,2022,,,,
5795,"Jl. Sidodadi-Kebonagung",126,5,1+900,2+000,,RR,beton,6,,2022,,,,
5796,"Jl. Sidodadi-Kebonagung",126,5,2+000,2+100,,RR,beton,6,,2022,,,,
5797,"Jl. Sidodadi-Kebonagung",126,5,2+100,2+200,,RR,beton,6,,2022,,,,
5798,"Jl. Sidodadi-Kebonagung",126,5,2+200,2+300,,RR,beton,6,,2022,,,,
5799,"Jl. Sidodadi-Kebonagung",126,5,2+300,2+400,,RR,beton,6,,2022,,,,
5800,"Jl. Sidodadi-Kebonagung",126,5,2+400,2+500,,RR,beton,6,,2022,,,,
5801,"Jl. Sidodadi-Kebonagung",126,5,2+500,2+600,,RR,beton,6,,2022,,,,
5802,"Jl. Sidodadi-Kebonagung",126,5,2+600,2+700,,RR,beton,6,,2022,,,,
5803,"Jl. Sidodadi-Kebonagung",126,5,2+700,2+800,,RR,beton,6,,2022,,,,
5804,"Jl. Sidodadi-Kebonagung",126,5,2+800,2+900,,RR,beton,6,,2022,,,,
5805,"Jl. Sidodadi-Kebonagung",126,5,2+900,3+000,,RR,beton,6,,2022,,,,
5806,"Jl. Sidodadi-Kebonagung",126,5,3+000,3+100,,RR,beton,6,,2022,,,,
5807,"Jl. Sidodadi-Kebonagung",126,5,3+100,3+200,,RR,beton,6,,2022,,,,
5808,"Jl. Sidodadi-Kebonagung",126,5,3+200,3+300,,RR,beton,6,,2022,,,,
5809,"Jl. Sidodadi-Kebonagung",126,5,3+300,3+400,,RR,beton,6,,2022,,,,
5810,"Jl. Sidodadi-Kebonagung",126,5,3+400,3+500,,RR,beton,6,,2022,,,,
5811,"Jl. Sidodadi-Kebonagung",126,5,3+500,3+600,,RR,beton,6,,2022,,,,
5812,"Jl. Sidodadi-Kebonagung",126,5,3+600,3+700,,RR,beton,6,,2022,,,,
5813,"Jl. Sidodadi-Kebonagung",126,5,3+700,3+800,,RR,beton,6,,2022,,,,
5814,"Jl. Sidodadi-Kebonagung",126,5,3+800,3+900,,RR,beton,6,,2022,,,,
5815,"Jl. Sidodadi-Kebonagung",126,5,3+900,4+000,,RR,beton,6,,2022,,,,
5816,"Jl. Sidodadi-Kebonagung",126,5,4+000,4+100,,RR,beton,6,,2022,,,,
5817,"Jl. Sidodadi-Kebonagung",126,5,4+100,4+200,,RR,beton,6,,2022,,,,
5818,"Jl. Sidodadi-Kebonagung",126,5,4+200,4+300,,RR,beton,6,,2022,,,,
5819,"Jl. Sidodadi-Kebonagung",126,5,4+300,4+400,,RR,beton,6,,2022,,,,
5820,"Jl. Sidodadi-Kebonagung",126,5,4+400,4+500,,RR,beton,6,,2022,,,,
5821,"Jl. Sidodadi-Kebonagung",126,5,4+500,4+600,,RR,beton,6,,2022,,,,
5822,"Jl. Sidodadi-Kebonagung",126,5,4+600,4+700,,RR,aspal,6,,2022,,,,
5823,"Jl. Sidodadi-Kebonagung",126,5,4+700,4+800,,RR,aspal,6,,2022,,,,
5824,"Jl. Sidodadi-Kebonagung",126,5,4+900,4+970,,RR,aspal,6,,2022,,,,
5826,"Jl. Blabakan-Randualas",127,15,0+000,0+100,,RR,aspal,6,,2022,,,,
5827,"Jl. Blabakan-Randualas",127,15,0+100,0+200,,RR,aspal,6,,2022,,,,
5828,"Jl. Blabakan-Randualas",127,15,0+200,0+300,,RR,aspal,6,,2022,,,,
5829,"Jl. Blabakan-Randualas",127,15,0+300,0+400,,RR,aspal,6,,2022,,,,
5830,"Jl. Blabakan-Randualas",127,15,0+400,0+500,,RR,aspal,6,,2022,,,,
5831,"Jl. Blabakan-Randualas",127,15,0+500,0+600,,RR,aspal,6,,2022,,,,
5832,"Jl. Blabakan-Randualas",127,15,0+600,0+700,,RR,aspal,6,,2022,,,,
5833,"Jl. Blabakan-Randualas",127,15,0+700,0+800,,RR,aspal,6,,2022,,,,
5834,"Jl. Blabakan-Randualas",127,15,0+800,0+900,,RR,aspal,6,,2022,,,,
5835,"Jl. Blabakan-Randualas",127,15,0+900,1+000,,RR,aspal,6,,2022,,,,
5836,"Jl. Blabakan-Randualas",127,15,1+000,1+100,,RR,aspal,6,,2022,,,,
5837,"Jl. Blabakan-Randualas",127,15,1+100,1+200,,RR,aspal,6,,2022,,,,
5838,"Jl. Blabakan-Randualas",127,15,1+200,1+300,,RR,aspal,6,,2022,,,,
5839,"Jl. Blabakan-Randualas",127,15,1+300,1+400,,RR,aspal,6,,2022,,,,
5840,"Jl. Blabakan-Randualas",127,15,1+400,1+500,,RR,aspal,6,,2022,,,,
5841,"Jl. Blabakan-Randualas",127,15,1+500,1+600,,RR,aspal,6,,2022,,,,
5842,"Jl. Blabakan-Randualas",127,15,1+600,1+700,,RR,aspal,6,,2022,,,,
5843,"Jl. Blabakan-Randualas",127,15,1+700,1+800,,RR,aspal,6,,2022,,,,
5844,"Jl. Blabakan-Randualas",127,15,1+800,1+900,,RR,makadam,6,,2022,,,,
5845,"Jl. Blabakan-Randualas",127,15,1+900,2+000,,RR,makadam,6,,2022,,,,
5846,"Jl. Blabakan-Randualas",127,15,2+000,2+100,,RR,makadam,6,,2022,,,,
5847,"Jl. Blabakan-Randualas",127,15,2+100,2+200,,RR,makadam,6,,2022,,,,
5848,"Jl. Blabakan-Randualas",127,15,2+200,2+300,,RR,makadam,6,,2022,,,,
5849,"Jl. Blabakan-Randualas",127,15,2+300,2+400,,RR,makadam,6,,2022,,,,
5850,"Jl. Blabakan-Randualas",127,15,2+400,2+500,,RR,makadam,6,,2022,,,,
5851,"Jl. Blabakan-Randualas",127,15,2+500,2+600,,RR,makadam,6,,2022,,,,
5852,"Jl. Blabakan-Randualas",127,15,2+600,2+700,,RR,makadam,6,,2022,,,,
5853,"Jl. Blabakan-Randualas",127,15,2+700,2+800,,RR,makadam,6,,2022,,,,
5854,"Jl. Blabakan-Randualas",127,15,2+800,2+900,,RR,makadam,6,,2022,,,,
5855,"Jl. Blabakan-Randualas",127,15,2+900,3+000,,RR,makadam,6,,2022,,,,
5856,"Jl. Blabakan-Randualas",127,15,3+000,3+100,,RR,makadam,6,,2022,,,,
5857,"Jl. Blabakan-Randualas",127,15,3+100,3+200,,RR,makadam,6,,2022,,,,
5858,"Jl. Blabakan-Randualas",127,15,3+200,3+300,,RR,makadam,6,,2022,,,,
5859,"Jl. Blabakan-Randualas",127,15,3+300,3+400,,RR,makadam,6,,2022,,,,
5860,"Jl. Blabakan-Randualas",127,15,3+400,3+500,,RR,makadam,6,,2022,,,,
5861,"Jl. Blabakan-Randualas",127,15,3+500,3+600,,RR,makadam,6,,2022,,,,
5862,"Jl. Blabakan-Randualas",127,15,3+600,3+700,,RR,makadam,6,,2022,,,,
5863,"Jl. Blabakan-Randualas",127,15,3+700,3+800,,RR,makadam,6,,2022,,,,
5864,"Jl. Blabakan-Randualas",127,15,3+800,3+900,,RR,makadam,6,,2022,,,,
5865,"Jl. Blabakan-Randualas",127,15,3+900,4+000,,RR,makadam,6,,2022,,,,
5866,"Jl. Blabakan-Randualas",127,15,4+000,4+100,,RR,makadam,6,,2022,,,,
5867,"Jl. Blabakan-Randualas",127,15,4+100,4+200,,RR,makadam,6,,2022,,,,
5868,"Jl. Blabakan-Randualas",127,15,4+200,4+300,,RR,makadam,6,,2022,,,,
5869,"Jl. Blabakan-Randualas",127,15,4+300,4+400,,RR,makadam,6,,2022,,,,
5870,"Jl. Blabakan-Randualas",127,15,4+400,4+500,,RR,makadam,6,,2022,,,,
5871,"Jl. Blabakan-Randualas",127,15,4+500,4+600,,RR,makadam,6,,2022,,,,
5872,"Jl. Blabakan-Randualas",127,15,4+600,4+700,,RR,makadam,6,,2022,,,,
5873,"Jl. Blabakan-Randualas",127,15,4+700,4+800,,RR,makadam,6,,2022,,,,
5874,"Jl. Blabakan-Randualas",127,15,4+800,4+900,,RR,makadam,6,,2022,,,,
5875,"Jl. Blabakan-Randualas",127,15,4+900,5+000,,RR,makadam,6,,2022,,,,
5876,"Jl. Blabakan-Randualas",127,15,5+000,5+100,,RR,makadam,6,,2022,,,,
5877,"Jl. Blabakan-Randualas",127,15,5+100,5+200,,RR,makadam,6,,2022,,,,
5878,"Jl. Blabakan-Randualas",127,15,5+200,5+300,,RR,makadam,6,,2022,,,,
5879,"Jl. Blabakan-Randualas",127,15,5+300,5+400,,RR,makadam,6,,2022,,,,
5880,"Jl. Blabakan-Randualas",127,15,5+400,5+500,,RR,makadam,6,,2022,,,,
5881,"Jl. Blabakan-Randualas",127,15,5+500,5+600,,RR,makadam,6,,2022,,,,
5882,"Jl. Blabakan-Randualas",127,15,5+600,5+700,,RR,makadam,6,,2022,,,,
5883,"Jl. Blabakan-Randualas",127,15,5+700,5+800,,RR,lapen,6,,2022,,,,
5884,"Jl. Blabakan-Randualas",127,15,5+800,5+900,,RR,lapen,6,,2022,,,,
5885,"Jl. Blabakan-Randualas",127,15,5+900,6+000,,RR,lapen,6,,2022,,,,
5886,"Jl. Blabakan-Randualas",127,15,6+000,6+100,,RR,lapen,6,,2022,,,,
5887,"Jl. Blabakan-Randualas",127,15,6+100,6+200,,RR,lapen,6,,2022,,,,
5888,"Jl. Blabakan-Randualas",127,15,6+200,6+300,,RR,lapen,6,,2022,,,,
5889,"Jl. Blabakan-Randualas",127,15,6+300,6+400,,RR,lapen,6,,2022,,,,
5890,"Jl. Blabakan-Randualas",127,15,6+400,6+500,,RR,lapen,6,,2022,,,,
5891,"Jl. Blabakan-Randualas",127,15,6+500,6+600,,RR,lapen,6,,2022,,,,
5892,"Jl. Blabakan-Randualas",127,15,6+600,6+700,,RR,lapen,6,,2022,,,,
5893,"Jl. Blabakan-Randualas",127,15,6+700,6+800,,RR,lapen,6,,2022,,,,
5894,"Jl. Blabakan-Randualas",127,15,6+800,6+900,,RR,lapen,6,,2022,,,,
5895,"Jl. Blabakan-Randualas",127,15,6+900,7+000,,RR,lapen,6,,2022,,,,
5896,"Jl. Blabakan-Randualas",127,15,7+000,7+100,,RR,lapen,6,,2022,,,,
5897,"Jl. Blabakan-Randualas",127,15,7+100,7+200,,RR,lapen,6,,2022,,,,
5898,"Jl. Blabakan-Randualas",127,15,7+200,7+300,,RR,lapen,6,,2022,,,,
5899,"Jl. Blabakan-Randualas",127,15,7+300,7+400,,RR,lapen,6,,2022,,,,
5900,"Jl. Blabakan-Randualas",127,15,7+400,7+500,,RR,lapen,6,,2022,,,,
5901,"Jl. Blabakan-Randualas",127,15,7+500,7+600,,RR,lapen,6,,2022,,,,
5902,"Jl. Blabakan-Randualas",127,15,7+600,7+700,,RR,lapen,6,,2022,,,,
5903,"Jl. Blabakan-Randualas",127,15,7+700,7+800,,RR,lapen,6,,2022,,,,
5904,"Jl. Blabakan-Randualas",127,15,7+800,7+900,,RR,lapen,6,,2022,,,,
5905,"Jl. Blabakan-Randualas",127,15,7+900,8+000,,RR,lapen,6,,2022,,,,
5906,"Jl. Blabakan-Randualas",127,15,8+000,8+100,,RR,lapen,6,,2022,,,,
5907,"Jl. Blabakan-Randualas",127,15,8+100,8+200,,RR,lapen,6,,2022,,,,
5908,"Jl. Blabakan-Randualas",127,15,8+200,8+300,,RR,lapen,6,,2022,,,,
5909,"Jl. Blabakan-Randualas",127,15,8+300,8+400,,RR,lapen,6,,2022,,,,
5910,"Jl. Blabakan-Randualas",127,15,8+400,8+500,,RR,lapen,6,,2022,,,,
5911,"Jl. Blabakan-Randualas",127,15,8+500,8+600,,RR,lapen,6,,2022,,,,
5912,"Jl. Blabakan-Randualas",127,15,8+600,8+700,,RR,lapen,6,,2022,,,,
5913,"Jl. Blabakan-Randualas",127,15,8+700,8+800,,RR,lapen,6,,2022,,,,
5914,"Jl. Blabakan-Randualas",127,15,8+800,8+900,,RR,lapen,6,,2022,,,,
5915,"Jl. Blabakan-Randualas",127,15,8+900,9+000,,RR,lapen,6,,2022,,,,
5916,"Jl. Blabakan-Randualas",127,15,9+000,9+100,,RR,lapen,6,,2022,,,,
5917,"Jl. Blabakan-Randualas",127,15,9+100,9+200,,RR,lapen,6,,2022,,,,
5918,"Jl. Blabakan-Randualas",127,15,9+200,9+300,,RR,lapen,6,,2022,,,,
5919,"Jl. Blabakan-Randualas",127,15,9+300,9+400,,RR,lapen,6,,2022,,,,
5920,"Jl. Blabakan-Randualas",127,15,9+400,9+500,,RR,lapen,6,,2022,,,,
5921,"Jl. Blabakan-Randualas",127,15,9+500,9+600,,RR,lapen,6,,2022,,,,
5922,"Jl. Blabakan-Randualas",127,15,9+600,9+700,,RR,lapen,6,,2022,,,,
5923,"Jl. Blabakan-Randualas",127,15,9+700,9+800,,RR,lapen,6,,2022,,,,
5924,"Jl. Blabakan-Randualas",127,15,9+800,9+900,,RR,lapen,6,,2022,,,,
5925,"Jl. Blabakan-Randualas",127,15,9+900,10+000,,RR,lapen,6,,2022,,,,
5926,"Jl. Blabakan-Randualas",127,15,10+000,10+100,,RR,lapen,6,,2022,,,,
5927,"Jl. Blabakan-Randualas",127,15,10+100,10+200,,RR,lapen,6,,2022,,,,
5928,"Jl. Blabakan-Randualas",127,15,10+200,10+300,,RR,lapen,6,,2022,,,,
5929,"Jl. Blabakan-Randualas",127,15,10+300,10+400,,RR,lapen,6,,2022,,,,
5930,"Jl. Blabakan-Randualas",127,15,10+400,10+500,,RR,lapen,6,,2022,,,,
5931,"Jl. Blabakan-Randualas",127,15,10+500,10+600,,RR,lapen,6,,2022,,,,
5932,"Jl. Blabakan-Randualas",127,15,10+600,10+700,,RR,lapen,6,,2022,,,,
5933,"Jl. Blabakan-Randualas",127,15,10+700,10+800,,RR,lapen,6,,2022,,,,
5934,"Jl. Blabakan-Randualas",127,15,10+800,10+900,,RR,lapen,6,,2022,,,,
5935,"Jl. Blabakan-Randualas",127,15,10+900,11+000,,RR,lapen,6,,2022,,,,
5936,"Jl. Blabakan-Randualas",127,15,11+000,11+100,,RR,lapen,6,,2022,,,,
5937,"Jl. Blabakan-Randualas",127,15,11+100,11+200,,RR,lapen,6,,2022,,,,
5938,"Jl. Blabakan-Randualas",127,15,11+200,11+300,,RR,lapen,6,,2022,,,,
5939,"Jl. Blabakan-Randualas",127,15,11+300,11+400,,RR,lapen,6,,2022,,,,
5940,"Jl. Blabakan-Randualas",127,15,11+400,11+500,,RR,lapen,6,,2022,,,,
5941,"Jl. Blabakan-Randualas",127,15,11+500,11+600,,RR,lapen,6,,2022,,,,
5942,"Jl. Blabakan-Randualas",127,15,11+600,11+700,,RR,lapen,6,,2022,,,,
5943,"Jl. Blabakan-Randualas",127,15,11+700,11+800,,RR,lapen,6,,2022,,,,
5944,"Jl. Blabakan-Randualas",127,15,11+800,11+900,,RR,lapen,6,,2022,,,,
5945,"Jl. Blabakan-Randualas",127,15,11+900,12+000,,RR,lapen,6,,2022,,,,
5946,"Jl. Blabakan-Randualas",127,15,12+000,12+100,,RR,lapen,6,,2022,,,,
5947,"Jl. Blabakan-Randualas",127,15,12+100,12+200,,RR,lapen,6,,2022,,,,
5948,"Jl. Blabakan-Randualas",127,15,12+200,12+300,,RR,lapen,6,,2022,,,,
5949,"Jl. Blabakan-Randualas",127,15,12+300,12+400,,RR,lapen,6,,2022,,,,
5950,"Jl. Blabakan-Randualas",127,15,12+400,12+500,,RR,lapen,6,,2022,,,,
5951,"Jl. Blabakan-Randualas",127,15,12+500,12+600,,RR,lapen,6,,2022,,,,
5952,"Jl. Blabakan-Randualas",127,15,12+600,12+700,,RR,lapen,6,,2022,,,,
5953,"Jl. Blabakan-Randualas",127,15,12+700,12+800,,RR,lapen,6,,2022,,,,
5954,"Jl. Blabakan-Randualas",127,15,12+800,12+900,,RR,lapen,6,,2022,,,,
5955,"Jl. Blabakan-Randualas",127,15,12+900,13+000,,RR,lapen,6,,2022,,,,
5956,"Jl. Blabakan-Randualas",127,15,13+000,13+100,,RR,lapen,6,,2022,,,,
5957,"Jl. Blabakan-Randualas",127,15,13+100,13+200,,RR,lapen,6,,2022,,,,
5958,"Jl. Blabakan-Randualas",127,15,13+200,13+300,,RR,lapen,6,,2022,,,,
5959,"Jl. Blabakan-Randualas",127,15,13+300,13+400,,RR,lapen,6,,2022,,,,
5960,"Jl. Blabakan-Randualas",127,15,13+400,13+500,,RR,lapen,6,,2022,,,,
5961,"Jl. Blabakan-Randualas",127,15,13+500,13+600,,RR,lapen,6,,2022,,,,
5962,"Jl. Blabakan-Randualas",127,15,13+600,13+700,,RR,lapen,6,,2022,,,,
5963,"Jl. Blabakan-Randualas",127,15,13+700,13+800,,RR,lapen,6,,2022,,,,
5964,"Jl. Blabakan-Randualas",127,15,13+800,13+900,,RR,lapen,6,,2022,,,,
5965,"Jl. Blabakan-Randualas",127,15,13+900,14+000,,RR,lapen,6,,2022,,,,
5966,"Jl. Blabakan-Randualas",127,15,14+000,14+100,,RR,lapen,6,,2022,,,,
5967,"Jl. Blabakan-Randualas",127,15,14+100,14+200,,RR,lapen,6,,2022,,,,
5968,"Jl. Blabakan-Randualas",127,15,14+200,14+300,,RR,lapen,6,,2022,,,,
5969,"Jl. Blabakan-Randualas",127,15,14+300,14+400,,RR,lapen,6,,2022,,,,
5970,"Jl. Blabakan-Randualas",127,15,14+500,14+522,,RR,lapen,6,,2022,,,,
5972,"Jl. Sidomulyo-Kaliabu",128,4,3+500,3+555,,RR,lapen,6,,2022,,,,
5973,"Jl. Sidomulyo-Kaliabu",128,4,3+400,3+500,,RR,lapen,6,,2022,,,,
5974,"Jl. Sidomulyo-Kaliabu",128,4,3+300,3+400,,RR,lapen,6,,2022,,,,
5975,"Jl. Sidomulyo-Kaliabu",128,4,3+200,3+300,,RR,lapen,6,,2022,,,,
5976,"Jl. Sidomulyo-Kaliabu",128,4,3+100,3+200,,RR,lapen,6,,2022,,,,
5977,"Jl. Sidomulyo-Kaliabu",128,4,3+000,3+100,,RR,lapen,6,,2022,,,,
5978,"Jl. Sidomulyo-Kaliabu",128,4,2+900,3+000,,RR,lapen,6,,2022,,,,
5979,"Jl. Sidomulyo-Kaliabu",128,4,2+800,2+900,,RR,lapen,6,,2022,,,,
5980,"Jl. Sidomulyo-Kaliabu",128,4,2+700,2+800,,RR,lapen,6,,2022,,,,
5981,"Jl. Sidomulyo-Kaliabu",128,4,2+600,2+700,,RR,lapen,6,,2022,,,,
5982,"Jl. Sidomulyo-Kaliabu",128,4,2+500,2+600,,RR,lapen,6,,2022,,,,
5983,"Jl. Sidomulyo-Kaliabu",128,4,2+400,2+500,,RR,lapen,6,,2022,,,,
5984,"Jl. Sidomulyo-Kaliabu",128,4,2+300,2+400,,RR,lapen,6,,2022,,,,
5985,"Jl. Sidomulyo-Kaliabu",128,4,2+200,2+300,,RR,lapen,6,,2022,,,,
5986,"Jl. Sidomulyo-Kaliabu",128,4,2+100,2+200,,RR,lapen,6,,2022,,,,
5987,"Jl. Sidomulyo-Kaliabu",128,4,2+000,2+100,,RR,lapen,6,,2022,,,,
