Nm_Ruas;Kd_Inf;Panjang;STA_AWAL;STA_AKHIR;No;Kondisi;Tipe_Perke;Lebar_STA
Jl. Bajulan-Duren;109;3.750;3+200;3+300;5362;RB;lapen;6
Jl. Bajulan-Duren;109;3.750;3+300;3+400;5363;RB;lapen;6
Jl. Bajulan-Duren;109;3.750;3+400;3+500;5364;RB;lapen;6
Jl. Bajulan-Duren;109;3.750;3+500;3+600;5365;RB;lapen;6
Jl. Bajulan-Duren;109;3.750;3+700;3+751;5366;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;3+700;3+800;5367;sedang;makadam;6
Jl. Kedungrejo-Sumbersari;110;3.820;0+000;0+100;5368;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;0+100;0+200;5369;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;0+200;0+300;5370;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;0+300;0+400;5371;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;0+400;0+500;5372;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;0+500;0+600;5373;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;0+600;0+700;5374;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;0+700;0+800;5375;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;0+800;0+900;5376;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;0+900;1+000;5377;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;1+000;1+100;5378;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;1+100;1+200;5379;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;1+200;1+300;5380;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;1+300;1+400;5381;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;1+400;1+500;5382;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;1+500;1+600;5383;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;1+600;1+700;5384;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;1+700;1+800;5385;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;1+800;1+900;5386;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;1+900;2+000;5387;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;2+000;2+100;5388;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;2+100;2+200;5389;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;2+200;2+300;5390;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;2+300;2+400;5391;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;2+400;2+500;5392;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;2+500;2+600;5393;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;2+600;2+700;5394;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;2+700;2+800;5395;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;2+800;2+900;5396;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;2+900;3+000;5397;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;3+000;3+100;5398;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;3+100;3+200;5399;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;3+200;3+300;5400;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;3+300;3+400;5401;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;3+400;3+500;5402;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;3+500;3+600;5403;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;3+600;3+700;5404;RB;lapen;6
Jl. Kedungrejo-Sumbersari;110;3.820;3+800;3+833;5405;RB;lapen;6
Jl. Kedungmaron-Bener;111;1.450;1+300;1+400;5406;baik;aspal;6
Jl. Kedungmaron-Bener;111;1.450;0+000;0+100;5407;RB;lapen;6
Jl. Kedungmaron-Bener;111;1.450;0+100;0+200;5408;RB;lapen;6
Jl. Kedungmaron-Bener;111;1.450;0+200;0+300;5409;RB;tanah;6
Jl. Kedungmaron-Bener;111;1.450;0+300;0+400;5410;RB;tanah;6
Jl. Kedungmaron-Bener;111;1.450;0+400;0+500;5411;RB;tanah;6
Jl. Kedungmaron-Bener;111;1.450;0+500;0+600;5412;RB;tanah;6
Jl. Kedungmaron-Bener;111;1.450;0+600;0+700;5413;RB;tanah;6
Jl. Kedungmaron-Bener;111;1.450;0+700;0+800;5414;RB;tanah;6
Jl. Kedungmaron-Bener;111;1.450;0+800;0+900;5415;RB;tanah;6
Jl. Kedungmaron-Bener;111;1.450;0+900;1+000;5416;RB;tanah;6
Jl. Kedungmaron-Bener;111;1.450;1+000;1+100;5417;RB;tanah;6
Jl. Kedungmaron-Bener;111;1.450;1+100;1+200;5418;RB;tanah;6
Jl. Kedungmaron-Bener;111;1.450;1+200;1+300;5419;RB;tanah;6
Jl. Kedungmaron-Bener;111;1.450;1+400;1+445;5420;RB;tanah;6
Jl. Sumbergandu-Bulu;112;1.710;1+600;1+700;5421;sedang;lapen;6
Jl. Sumbergandu-Bulu;112;1.710;0+000;0+100;5422;RB;tanah;6
Jl. Sumbergandu-Bulu;112;1.710;0+100;0+200;5423;RB;tanah;6
Jl. Sumbergandu-Bulu;112;1.710;0+200;0+300;5424;RB;tanah;6
Jl. Sumbergandu-Bulu;112;1.710;0+300;0+400;5425;RB;tanah;6
Jl. Sumbergandu-Bulu;112;1.710;0+400;0+500;5426;RB;tanah;6
Jl. Sumbergandu-Bulu;112;1.710;0+500;0+600;5427;RB;tanah;6
Jl. Sumbergandu-Bulu;112;1.710;0+600;0+700;5428;RB;tanah;6
Jl. Sumbergandu-Bulu;112;1.710;0+700;0+800;5429;RB;tanah;6
Jl. Sumbergandu-Bulu;112;1.710;0+800;0+900;5430;RB;tanah;6
Jl. Sumbergandu-Bulu;112;1.710;0+900;1+000;5431;RB;tanah;6
Jl. Sumbergandu-Bulu;112;1.710;1+000;1+100;5432;RB;tanah;6
Jl. Sumbergandu-Bulu;112;1.710;1+100;1+200;5433;RB;tanah;6
Jl. Sumbergandu-Bulu;112;1.710;1+200;1+300;5434;RB;tanah;6
Jl. Sumbergandu-Bulu;112;1.710;1+300;1+400;5435;RB;tanah;6
Jl. Sumbergandu-Bulu;112;1.710;1+400;1+500;5436;RB;tanah;6
Jl. Sumbergandu-Bulu;112;1.710;1+500;1+600;5437;RB;tanah;6
Jl. Sumbergandu-Bulu;112;1.710;1+700;1+704;5438;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;2+100;2+200;5439;baik;aspal;6
Jl. Duren-Dawuhan;113;2.270;0+000;0+100;5440;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;0+100;0+200;5441;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;0+200;0+300;5442;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;0+300;0+400;5443;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;0+400;0+500;5444;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;0+500;0+600;5445;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;0+600;0+700;5446;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;0+700;0+800;5447;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;0+800;0+900;5448;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;0+900;1+000;5449;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;1+000;1+100;5450;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;1+100;1+200;5451;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;1+200;1+300;5452;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;1+300;1+400;5453;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;1+400;1+500;5454;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;1+500;1+600;5455;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;1+600;1+700;5456;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;1+700;1+800;5457;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;1+800;1+900;5458;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;1+900;2+000;5459;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;2+000;2+100;5460;RB;tanah;6
Jl. Duren-Dawuhan;113;2.270;2+200;2+267;5461;RB;tanah;6
Jl. Kenongorejo-Dawuhan;114;3.480;3+400;3+500;5462;baik;aspal;6
Jl. Kenongorejo-Dawuhan;114;3.480;0+000;0+100;5463;RB;tanah;6
Jl. Kenongorejo-Dawuhan;114;3.480;0+100;0+200;5464;RB;tanah;6
Jl. Kenongorejo-Dawuhan;114;3.480;0+200;0+300;5465;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;0+300;0+400;5466;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;0+400;0+500;5467;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;0+500;0+600;5468;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;0+600;0+700;5469;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;0+700;0+800;5470;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;0+800;0+900;5471;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;0+900;1+000;5472;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;1+000;1+100;5473;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;1+100;1+200;5474;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;1+200;1+300;5475;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;1+300;1+400;5476;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;1+400;1+500;5477;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;1+500;1+600;5478;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;1+600;1+700;5479;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;1+700;1+800;5480;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;1+800;1+900;5481;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;1+900;2+000;5482;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;2+000;2+100;5483;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;2+100;2+200;5484;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;2+200;2+300;5485;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;2+300;2+400;5486;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;2+400;2+500;5487;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;2+500;2+600;5488;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;2+600;2+700;5489;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;2+700;2+800;5490;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;2+800;2+900;5491;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;2+900;3+000;5492;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;3+000;3+100;5493;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;3+100;3+200;5494;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;3+200;3+300;5495;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;3+300;3+400;5496;RB;beton;6
Jl. Kenongorejo-Dawuhan;114;3.480;3+500;3+515;5497;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;7+500;7+600;5498;baik;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;0+000;0+100;5499;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;0+100;0+200;5500;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;0+200;0+300;5501;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;0+300;0+400;5502;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;0+400;0+500;5503;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;0+500;0+600;5504;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;0+600;0+700;5505;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;0+700;0+800;5506;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;0+800;0+900;5507;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;0+900;1+000;5508;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;1+000;1+100;5509;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;1+100;1+200;5510;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;1+200;1+300;5511;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;1+300;1+400;5512;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;1+400;1+500;5513;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;1+500;1+600;5514;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;1+600;1+700;5515;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;1+700;1+800;5516;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;1+800;1+900;5517;RB;beton;6
Jl. Bulu-Batas Bojonegoro;115;7.520;1+900;2+000;5518;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;2+000;2+100;5519;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;2+100;2+200;5520;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;2+200;2+300;5521;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;2+300;2+400;5522;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;2+400;2+500;5523;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;2+500;2+600;5524;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;2+600;2+700;5525;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;2+700;2+800;5526;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;2+800;2+900;5527;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;2+900;3+000;5528;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;3+000;3+100;5529;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;3+100;3+200;5530;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;3+200;3+300;5531;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;3+300;3+400;5532;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;3+400;3+500;5533;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;3+500;3+600;5534;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;3+600;3+700;5535;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;3+700;3+800;5536;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;3+800;3+900;5537;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;3+900;4+000;5538;RB;aspal;6
Jl. Bulu-Batas Bojonegoro;115;7.520;4+000;4+100;5539;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;4+100;4+200;5540;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;4+200;4+300;5541;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;4+300;4+400;5542;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;4+400;4+500;5543;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;4+500;4+600;5544;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;4+600;4+700;5545;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;4+700;4+800;5546;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;4+800;4+900;5547;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;4+900;5+000;5548;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;5+000;5+100;5549;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;5+100;5+200;5550;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;5+200;5+300;5551;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;5+300;5+400;5552;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;5+400;5+500;5553;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;5+500;5+600;5554;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;5+600;5+700;5555;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;5+700;5+800;5556;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;5+800;5+900;5557;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;5+900;6+000;5558;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;6+000;6+100;5559;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;6+100;6+200;5560;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;6+200;6+300;5561;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;6+300;6+400;5562;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;6+400;6+500;5563;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;6+500;6+600;5564;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;6+600;6+700;5565;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;6+700;6+800;5566;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;6+800;6+900;5567;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;6+900;7+000;5568;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;7+000;7+100;5569;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;7+100;7+200;5570;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;7+200;7+300;5571;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;7+300;7+400;5572;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;7+400;7+500;5573;RB;makadam;6
Jl. Bulu-Batas Bojonegoro;115;7.520;7+600;7+673;5574;RB;makadam;6
Jl. Kenongorejo-Bulu;116;2.440;2+300;2+400;5575;baik;aspal;6
Jl. Kenongorejo-Bulu;116;2.440;0+000;0+100;5576;baik;makadam;6
Jl. Kenongorejo-Bulu;116;2.440;0+100;0+200;5577;baik;makadam;6
Jl. Kenongorejo-Bulu;116;2.440;0+200;0+300;5578;baik;makadam;6
Jl. Kenongorejo-Bulu;116;2.440;0+300;0+400;5579;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;0+400;0+500;5580;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;0+500;0+600;5581;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;0+600;0+700;5582;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;0+700;0+800;5583;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;0+800;0+900;5584;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;0+900;1+000;5585;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;1+000;1+100;5586;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;1+100;1+200;5587;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;1+200;1+300;5588;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;1+300;1+400;5589;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;1+400;1+500;5590;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;1+500;1+600;5591;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;1+600;1+700;5592;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;1+700;1+800;5593;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;1+800;1+900;5594;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;1+900;2+000;5595;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;2+000;2+100;5596;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;2+100;2+200;5597;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;2+200;2+300;5598;baik;lapen;6
Jl. Kenongorejo-Bulu;116;2.440;2+400;2+458;5599;baik;lapen;6
Jl. Gandul-Kenongorejo;117;1.090;0+900;1+000;5600;baik;aspal;6
Jl. Gandul-Kenongorejo;117;1.090;0+000;0+100;5601;baik;lapen;6
Jl. Gandul-Kenongorejo;117;1.090;0+100;0+200;5602;baik;lapen;6
Jl. Gandul-Kenongorejo;117;1.090;0+200;0+300;5603;baik;lapen;6
Jl. Gandul-Kenongorejo;117;1.090;0+300;0+400;5604;baik;lapen;6
Jl. Gandul-Kenongorejo;117;1.090;0+400;0+500;5605;baik;lapen;6
Jl. Gandul-Kenongorejo;117;1.090;0+500;0+600;5606;baik;lapen;6
Jl. Gandul-Kenongorejo;117;1.090;0+600;0+700;5607;sedang;lapen;6
Jl. Gandul-Kenongorejo;117;1.090;0+700;0+800;5608;sedang;lapen;6
Jl. Gandul-Kenongorejo;117;1.090;0+800;0+900;5609;sedang;lapen;6
Jl. Gandul-Kenongorejo;117;1.090;1+000;1+088;5610;sedang;lapen;6
Jl. Gandul-Batas Bojonegoro;118;2.450;1+400;1+500;5611;baik;aspal;6
Jl. Gandul-Batas Bojonegoro;118;2.450;0+000;0+100;5612;sedang;lapen;6
Jl. Gandul-Batas Bojonegoro;118;2.450;0+100;0+200;5613;sedang;lapen;6
Jl. Gandul-Batas Bojonegoro;118;2.450;0+200;0+300;5614;sedang;lapen;6
Jl. Gandul-Batas Bojonegoro;118;2.450;0+300;0+400;5615;sedang;lapen;6
Jl. Gandul-Batas Bojonegoro;118;2.450;0+400;0+500;5616;sedang;lapen;6
Jl. Gandul-Batas Bojonegoro;118;2.450;0+500;0+600;5617;sedang;lapen;6
Jl. Gandul-Batas Bojonegoro;118;2.450;0+600;0+700;5618;sedang;lapen;6
Jl. Gandul-Batas Bojonegoro;118;2.450;0+700;0+800;5619;sedang;lapen;6
Jl. Gandul-Batas Bojonegoro;118;2.450;0+800;0+900;5620;sedang;lapen;6
Jl. Gandul-Batas Bojonegoro;118;2.450;0+900;1+000;5621;sedang;lapen;6
Jl. Gandul-Batas Bojonegoro;118;2.450;1+000;1+100;5622;sedang;lapen;6
Jl. Gandul-Batas Bojonegoro;118;2.450;1+100;1+200;5623;sedang;lapen;6
Jl. Gandul-Batas Bojonegoro;118;2.450;1+200;1+300;5624;sedang;lapen;6
Jl. Gandul-Batas Bojonegoro;118;2.450;1+300;1+400;5625;sedang;lapen;6
Jl. Gandul-Batas Bojonegoro;118;2.450;1+500;1+590;5626;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;2+900;3+000;5627;baik;aspal;6
Jl. Luworo-Batas Ngawi;119;3.030;0+000;0+100;5628;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;0+100;0+200;5629;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;0+200;0+300;5630;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;0+300;0+400;5631;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;0+400;0+500;5632;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;0+500;0+600;5633;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;0+600;0+700;5634;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;0+700;0+800;5635;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;0+800;0+900;5636;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;0+900;1+000;5637;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;1+000;1+100;5638;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;1+100;1+200;5639;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;1+200;1+300;5640;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;1+300;1+400;5641;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;1+400;1+500;5642;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;1+500;1+600;5643;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;1+600;1+700;5644;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;1+700;1+800;5645;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;1+800;1+900;5646;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;1+900;2+000;5647;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;2+000;2+100;5648;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;2+100;2+200;5649;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;2+200;2+300;5650;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;2+300;2+400;5651;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;2+400;2+500;5652;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;2+500;2+600;5653;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;2+600;2+700;5654;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;2+700;2+800;5655;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;2+800;2+900;5656;sedang;lapen;6
Jl. Luworo-Batas Ngawi;119;3.030;3+000;3+015;5657;sedang;lapen;6
Jl. Kedungbanteng-Batas Ngawi;120;1.450;1+800;1+900;5658;sedang;makadam;6
Jl. Kedungbanteng-Batas Ngawi;120;1.450;0+000;0+100;5659;sedang;lapen;6
Jl. Kedungbanteng-Batas Ngawi;120;1.450;0+100;0+200;5660;sedang;lapen;6
Jl. Kedungbanteng-Batas Ngawi;120;1.450;0+200;0+300;5661;sedang;lapen;6
Jl. Kedungbanteng-Batas Ngawi;120;1.450;0+300;0+400;5662;sedang;lapen;6
Jl. Kedungbanteng-Batas Ngawi;120;1.450;0+400;0+500;5663;sedang;lapen;6
Jl. Kedungbanteng-Batas Ngawi;120;1.450;0+500;0+600;5664;sedang;lapen;6
Jl. Kedungbanteng-Batas Ngawi;120;1.450;0+600;0+700;5665;sedang;lapen;6
Jl. Kedungbanteng-Batas Ngawi;120;1.450;0+700;0+800;5666;sedang;lapen;6
Jl. Kedungbanteng-Batas Ngawi;120;1.450;0+800;0+900;5667;sedang;lapen;6
Jl. Kedungbanteng-Batas Ngawi;120;1.450;0+900;1+000;5668;sedang;lapen;6
Jl. Kedungbanteng-Batas Ngawi;120;1.450;1+000;1+100;5669;sedang;lapen;6
Jl. Kedungbanteng-Batas Ngawi;120;1.450;1+100;1+200;5670;sedang;lapen;6
Jl. Kedungbanteng-Batas Ngawi;120;1.450;1+200;1+300;5671;sedang;lapen;6
Jl. Kedungbanteng-Batas Ngawi;120;1.450;1+300;1+400;5672;sedang;lapen;6
Jl. Kedungbanteng-Batas Ngawi;120;1.450;1+400;1+500;5673;sedang;lapen;6
