FID,Nm_Ruas,Kd_Inf,Panjang,STA_AWAL,STA_AKHIR
6172,Jl. Kedungrejo-Kuwu,135,4.28,0+700,0+800
6173,Jl. Kedungrejo-Kuwu,135,4.28,0+800,0+900
6174,Jl. Kedungrejo-Kuwu,135,4.28,0+900,1+000
6175,Jl. Kedungrejo-Kuwu,135,4.28,1+000,1+100
6176,Jl. Kedungrejo-Kuwu,135,4.28,1+100,1+200
6177,Jl. Kedungrejo-Kuwu,135,4.28,1+200,1+300
6178,Jl. Kedungrejo-Kuwu,135,4.28,1+300,1+400
6179,Jl. Kedungrejo-Kuwu,135,4.28,1+400,1+500
6180,Jl. Kedungrejo-Kuwu,135,4.28,1+500,1+600
6181,Jl. Kedungrejo-Kuwu,135,4.28,1+600,1+700
6182,Jl. Kedungrejo-Kuwu,135,4.28,1+700,1+800
6183,Jl. Kedungrejo-Kuwu,135,4.28,1+800,1+900
6184,Jl. Kedungrejo-Kuwu,135,4.28,1+900,2+000
6185,Jl. Kedungrejo-Kuwu,135,4.28,2+000,2+100
6186,Jl. Kedungrejo-Kuwu,135,4.28,2+100,2+200
6187,Jl. Kedungrejo-Kuwu,135,4.28,2+200,2+300
6188,Jl. Kedungrejo-Kuwu,135,4.28,2+300,2+400
6189,Jl. Kedungrejo-Kuwu,135,4.28,2+400,2+500
6190,Jl. Kedungrejo-Kuwu,135,4.28,2+500,2+600
6191,Jl. Kedungrejo-Kuwu,135,4.28,2+600,2+700
6192,Jl. Kedungrejo-Kuwu,135,4.28,2+700,2+800
6193,Jl. Kedungrejo-Kuwu,135,4.28,2+800,2+900
6194,Jl. Kedungrejo-Kuwu,135,4.28,2+900,3+000
6195,Jl. Kedungrejo-Kuwu,135,4.28,3+000,3+100
6196,Jl. Kedungrejo-Kuwu,135,4.28,3+100,3+200
6197,Jl. Kedungrejo-Kuwu,135,4.28,3+200,3+300
6198,Jl. Kedungrejo-Kuwu,135,4.28,3+300,3+400
6199,Jl. Kedungrejo-Kuwu,135,4.28,3+400,3+500
6200,Jl. Kedungrejo-Kuwu,135,4.28,3+500,3+600
6201,Jl. Kedungrejo-Kuwu,135,4.28,3+600,3+700
6202,Jl. Kedungrejo-Kuwu,135,4.28,3+700,3+800
6203,Jl. Kedungrejo-Kuwu,135,4.28,3+800,3+900
6204,Jl. Kedungrejo-Kuwu,135,4.28,3+900,4+000
6205,Jl. Kedungrejo-Kuwu,135,4.28,4+000,4+100
6206,Jl. Kedungrejo-Kuwu,135,4.28,4+200,4+285
52,Jl. Kedungrejo-Sogo,136,2.77,2+800,2+900
6207,Jl. Kedungrejo-Sogo,136,2.77,0+000,0+100
6208,Jl. Kedungrejo-Sogo,136,2.77,0+100,0+200
6209,Jl. Kedungrejo-Sogo,136,2.77,0+200,0+300
6210,Jl. Kedungrejo-Sogo,136,2.77,0+300,0+400
6211,Jl. Kedungrejo-Sogo,136,2.77,0+400,0+500
6212,Jl. Kedungrejo-Sogo,136,2.77,0+500,0+600
6213,Jl. Kedungrejo-Sogo,136,2.77,0+600,0+700
6214,Jl. Kedungrejo-Sogo,136,2.77,0+700,0+800
6215,Jl. Kedungrejo-Sogo,136,2.77,0+800,0+900
6216,Jl. Kedungrejo-Sogo,136,2.77,0+900,1+000
6217,Jl. Kedungrejo-Sogo,136,2.77,1+000,1+100
6218,Jl. Kedungrejo-Sogo,136,2.77,1+100,1+200
6219,Jl. Kedungrejo-Sogo,136,2.77,1+200,1+300
6220,Jl. Kedungrejo-Sogo,136,2.77,1+300,1+400
6221,Jl. Kedungrejo-Sogo,136,2.77,1+400,1+500
6222,Jl. Kedungrejo-Sogo,136,2.77,1+500,1+600
6223,Jl. Kedungrejo-Sogo,136,2.77,1+600,1+700
6224,Jl. Kedungrejo-Sogo,136,2.77,1+700,1+800
6225,Jl. Kedungrejo-Sogo,136,2.77,1+800,1+900
6226,Jl. Kedungrejo-Sogo,136,2.77,1+900,2+000
6227,Jl. Kedungrejo-Sogo,136,2.77,2+000,2+100
6228,Jl. Kedungrejo-Sogo,136,2.77,2+100,2+200
6229,Jl. Kedungrejo-Sogo,136,2.77,2+200,2+300
6230,Jl. Kedungrejo-Sogo,136,2.77,2+300,2+400
6231,Jl. Kedungrejo-Sogo,136,2.77,2+400,2+500
6232,Jl. Kedungrejo-Sogo,136,2.77,2+500,2+600
6233,Jl. Kedungrejo-Sogo,136,2.77,2+600,2+700
6234,Jl. Kedungrejo-Sogo,136,2.77,2+700,2+800
6235,Jl. Kedungrejo-Sogo,136,2.77,2+900,2+923
30,Jl. Balerejo-Babadanlor,137,4.5,4+400,4+500
6236,Jl. Balerejo-Babadanlor,137,4.5,0+000,0+100
6237,Jl. Balerejo-Babadanlor,137,4.5,0+100,0+200
6238,Jl. Balerejo-Babadanlor,137,4.5,0+200,0+300
6239,Jl. Balerejo-Babadanlor,137,4.5,0+300,0+400
6240,Jl. Balerejo-Babadanlor,137,4.5,0+400,0+500
6241,Jl. Balerejo-Babadanlor,137,4.5,0+500,0+600
6242,Jl. Balerejo-Babadanlor,137,4.5,0+600,0+700
6243,Jl. Balerejo-Babadanlor,137,4.5,0+700,0+800
6244,Jl. Balerejo-Babadanlor,137,4.5,0+800,0+900
6245,Jl. Balerejo-Babadanlor,137,4.5,0+900,1+000
6246,Jl. Balerejo-Babadanlor,137,4.5,1+000,1+100
6247,Jl. Balerejo-Babadanlor,137,4.5,1+100,1+200
6248,Jl. Balerejo-Babadanlor,137,4.5,1+200,1+300
6249,Jl. Balerejo-Babadanlor,137,4.5,1+300,1+400
6250,Jl. Balerejo-Babadanlor,137,4.5,1+400,1+500
6251,Jl. Balerejo-Babadanlor,137,4.5,1+500,1+600
6252,Jl. Balerejo-Babadanlor,137,4.5,1+600,1+700
6253,Jl. Balerejo-Babadanlor,137,4.5,1+700,1+800
6254,Jl. Balerejo-Babadanlor,137,4.5,1+800,1+900
6255,Jl. Balerejo-Babadanlor,137,4.5,1+900,2+000
6256,Jl. Balerejo-Babadanlor,137,4.5,2+000,2+100
6257,Jl. Balerejo-Babadanlor,137,4.5,2+100,2+200
6258,Jl. Balerejo-Babadanlor,137,4.5,2+200,2+300
6259,Jl. Balerejo-Babadanlor,137,4.5,2+300,2+400
6260,Jl. Balerejo-Babadanlor,137,4.5,2+400,2+500
6261,Jl. Balerejo-Babadanlor,137,4.5,2+500,2+600
6262,Jl. Balerejo-Babadanlor,137,4.5,2+600,2+700
6263,Jl. Balerejo-Babadanlor,137,4.5,2+700,2+800
6264,Jl. Balerejo-Babadanlor,137,4.5,2+800,2+900
6265,Jl. Balerejo-Babadanlor,137,4.5,2+900,3+000
6266,Jl. Balerejo-Babadanlor,137,4.5,3+000,3+100
6267,Jl. Balerejo-Babadanlor,137,4.5,3+100,3+200
6268,Jl. Balerejo-Babadanlor,137,4.5,3+200,3+300
6269,Jl. Balerejo-Babadanlor,137,4.5,3+300,3+400
6270,Jl. Balerejo-Babadanlor,137,4.5,3+400,3+500
6271,Jl. Balerejo-Babadanlor,137,4.5,3+500,3+600
6272,Jl. Balerejo-Babadanlor,137,4.5,3+600,3+700
6273,Jl. Balerejo-Babadanlor,137,4.5,3+700,3+800
6274,Jl. Balerejo-Babadanlor,137,4.5,3+800,3+900
6275,Jl. Balerejo-Babadanlor,137,4.5,3+900,4+000
6276,Jl. Balerejo-Babadanlor,137,4.5,4+000,4+100
6277,Jl. Balerejo-Babadanlor,137,4.5,4+100,4+200
6278,Jl. Balerejo-Babadanlor,137,4.5,4+200,4+300
6279,Jl. Balerejo-Babadanlor,137,4.5,4+300,4+400
6280,Jl. Balerejo-Babadanlor,137,4.5,4+500,4+506
94,Jl. Bantengan-Karangrejo,138,5.2,5+100,"5+200
"
6281,Jl. Bantengan-Karangrejo,138,5.2,0+000,0+100
6282,Jl. Bantengan-Karangrejo,138,5.2,0+100,0+200
6283,Jl. Bantengan-Karangrejo,138,5.2,0+200,0+300
6284,Jl. Bantengan-Karangrejo,138,5.2,0+300,0+400
6285,Jl. Bantengan-Karangrejo,138,5.2,0+400,0+500
6286,Jl. Bantengan-Karangrejo,138,5.2,0+500,0+600
6287,Jl. Bantengan-Karangrejo,138,5.2,0+600,0+700
6288,Jl. Bantengan-Karangrejo,138,5.2,0+700,0+800
6289,Jl. Bantengan-Karangrejo,138,5.2,0+800,0+900
6290,Jl. Bantengan-Karangrejo,138,5.2,0+900,1+000
6291,Jl. Bantengan-Karangrejo,138,5.2,1+000,1+100
6292,Jl. Bantengan-Karangrejo,138,5.2,1+100,1+200
6293,Jl. Bantengan-Karangrejo,138,5.2,1+200,1+300
6294,Jl. Bantengan-Karangrejo,138,5.2,1+300,1+400
6295,Jl. Bantengan-Karangrejo,138,5.2,1+400,1+500
6296,Jl. Bantengan-Karangrejo,138,5.2,1+500,1+600
6297,Jl. Bantengan-Karangrejo,138,5.2,1+600,1+700
6298,Jl. Bantengan-Karangrejo,138,5.2,1+700,1+800
6299,Jl. Bantengan-Karangrejo,138,5.2,1+800,1+900
6300,Jl. Bantengan-Karangrejo,138,5.2,1+900,2+000
6301,Jl. Bantengan-Karangrejo,138,5.2,2+000,2+100
6302,Jl. Bantengan-Karangrejo,138,5.2,2+100,2+200
6303,Jl. Bantengan-Karangrejo,138,5.2,2+200,2+300
6304,Jl. Bantengan-Karangrejo,138,5.2,2+300,2+400
6305,Jl. Bantengan-Karangrejo,138,5.2,2+400,2+500
6306,Jl. Bantengan-Karangrejo,138,5.2,2+500,2+600
6307,Jl. Bantengan-Karangrejo,138,5.2,2+600,2+700
6308,Jl. Bantengan-Karangrejo,138,5.2,2+700,2+800
6309,Jl. Bantengan-Karangrejo,138,5.2,2+800,2+900
6310,Jl. Bantengan-Karangrejo,138,5.2,2+900,3+000
6311,Jl. Bantengan-Karangrejo,138,5.2,3+000,3+100
6312,Jl. Bantengan-Karangrejo,138,5.2,3+100,3+200
6313,Jl. Bantengan-Karangrejo,138,5.2,3+200,3+300
6314,Jl. Bantengan-Karangrejo,138,5.2,3+300,3+400
6315,Jl. Bantengan-Karangrejo,138,5.2,3+400,3+500
6316,Jl. Bantengan-Karangrejo,138,5.2,3+500,3+600
6317,Jl. Bantengan-Karangrejo,138,5.2,3+600,3+700
6318,Jl. Bantengan-Karangrejo,138,5.2,3+700,3+800
6319,Jl. Bantengan-Karangrejo,138,5.2,3+800,3+900
6320,Jl. Bantengan-Karangrejo,138,5.2,3+900,4+000
6321,Jl. Bantengan-Karangrejo,138,5.2,4+000,4+100
6322,Jl. Bantengan-Karangrejo,138,5.2,4+100,4+200
6323,Jl. Bantengan-Karangrejo,138,5.2,4+200,4+300
6324,Jl. Bantengan-Karangrejo,138,5.2,4+300,4+400
6325,Jl. Bantengan-Karangrejo,138,5.2,4+400,4+500
6326,Jl. Bantengan-Karangrejo,138,5.2,4+500,4+600
6327,Jl. Bantengan-Karangrejo,138,5.2,4+600,4+700
6328,Jl. Bantengan-Karangrejo,138,5.2,4+700,4+800
6329,Jl. Bantengan-Karangrejo,138,5.2,4+800,4+900
6330,Jl. Bantengan-Karangrejo,138,5.2,4+900,5+000
6331,Jl. Bantengan-Karangrejo,138,5.2,5+000,5+100
6332,Jl. Bantengan-Karangrejo,138,5.2,5+200,5+213
97,Jl. Bantengan-Tempursari,139,0.96,0+800,0+900
6333,Jl. Bantengan-Tempursari,139,0.96,0+000,0+100
6334,Jl. Bantengan-Tempursari,139,0.96,0+100,0+200
6335,Jl. Bantengan-Tempursari,139,0.96,0+200,0+300
6336,Jl. Bantengan-Tempursari,139,0.96,0+300,0+400
6337,Jl. Bantengan-Tempursari,139,0.96,0+400,0+500
6338,Jl. Bantengan-Tempursari,139,0.96,0+500,0+600
6339,Jl. Bantengan-Tempursari,139,0.96,0+600,0+700
6340,Jl. Bantengan-Tempursari,139,0.96,0+700,0+800
6341,Jl. Bantengan-Tempursari,139,0.96,0+900,0+960
88,Jl. Karangrejo-Mawatsari,140,2,1+800,1+900
6342,Jl. Karangrejo-Mawatsari,140,2,0+000,0+100
6343,Jl. Karangrejo-Mawatsari,140,2,0+100,0+200
6344,Jl. Karangrejo-Mawatsari,140,2,0+200,0+300
6345,Jl. Karangrejo-Mawatsari,140,2,0+300,0+400
6346,Jl. Karangrejo-Mawatsari,140,2,0+400,0+500
6347,Jl. Karangrejo-Mawatsari,140,2,0+500,0+600
6348,Jl. Karangrejo-Mawatsari,140,2,0+600,0+700
6349,Jl. Karangrejo-Mawatsari,140,2,0+700,0+800
6350,Jl. Karangrejo-Mawatsari,140,2,0+800,0+900
6351,Jl. Karangrejo-Mawatsari,140,2,0+900,1+000
6352,Jl. Karangrejo-Mawatsari,140,2,1+000,1+100
6353,Jl. Karangrejo-Mawatsari,140,2,1+100,1+200
6354,Jl. Karangrejo-Mawatsari,140,2,1+200,1+300
6355,Jl. Karangrejo-Mawatsari,140,2,1+300,1+400
6356,Jl. Karangrejo-Mawatsari,140,2,1+400,1+500
6357,Jl. Karangrejo-Mawatsari,140,2,1+500,1+600
6358,Jl. Karangrejo-Mawatsari,140,2,1+600,1+700
6359,Jl. Karangrejo-Mawatsari,140,2,1+700,1+800
6360,Jl. Karangrejo-Mawatsari,140,2,1+900,1+978
92,Jl. Pilangrejo-Mawatsari,141,4.6,4+400,4+500
6361,Jl. Pilangrejo-Mawatsari,141,4.6,0+000,0+100
6362,Jl. Pilangrejo-Mawatsari,141,4.6,0+100,0+200
6363,Jl. Pilangrejo-Mawatsari,141,4.6,0+200,0+300
6364,Jl. Pilangrejo-Mawatsari,141,4.6,0+300,0+400
6365,Jl. Pilangrejo-Mawatsari,141,4.6,0+400,0+500
6366,Jl. Pilangrejo-Mawatsari,141,4.6,0+500,0+600
6367,Jl. Pilangrejo-Mawatsari,141,4.6,0+600,0+700
6368,Jl. Pilangrejo-Mawatsari,141,4.6,0+700,0+800
6369,Jl. Pilangrejo-Mawatsari,141,4.6,0+800,0+900
6370,Jl. Pilangrejo-Mawatsari,141,4.6,0+900,1+000
6371,Jl. Pilangrejo-Mawatsari,141,4.6,1+000,1+100
6372,Jl. Pilangrejo-Mawatsari,141,4.6,1+100,1+200
6373,Jl. Pilangrejo-Mawatsari,141,4.6,1+200,1+300
6374,Jl. Pilangrejo-Mawatsari,141,4.6,1+300,1+400
6375,Jl. Pilangrejo-Mawatsari,141,4.6,1+400,1+500
6376,Jl. Pilangrejo-Mawatsari,141,4.6,1+500,1+600
6377,Jl. Pilangrejo-Mawatsari,141,4.6,1+600,1+700
6378,Jl. Pilangrejo-Mawatsari,141,4.6,1+700,1+800
6379,Jl. Pilangrejo-Mawatsari,141,4.6,1+800,1+900
6380,Jl. Pilangrejo-Mawatsari,141,4.6,1+900,2+000
6381,Jl. Pilangrejo-Mawatsari,141,4.6,2+000,2+100
6382,Jl. Pilangrejo-Mawatsari,141,4.6,2+100,2+200
6383,Jl. Pilangrejo-Mawatsari,141,4.6,2+200,2+300
6384,Jl. Pilangrejo-Mawatsari,141,4.6,2+300,2+400
6385,Jl. Pilangrejo-Mawatsari,141,4.6,2+400,2+500
6386,Jl. Pilangrejo-Mawatsari,141,4.6,2+500,2+600
6387,Jl. Pilangrejo-Mawatsari,141,4.6,2+600,2+700
6388,Jl. Pilangrejo-Mawatsari,141,4.6,2+700,2+800
6389,Jl. Pilangrejo-Mawatsari,141,4.6,2+800,2+900
6390,Jl. Pilangrejo-Mawatsari,141,4.6,2+900,3+000
6391,Jl. Pilangrejo-Mawatsari,141,4.6,3+000,3+100
6392,Jl. Pilangrejo-Mawatsari,141,4.6,3+100,3+200
6393,Jl. Pilangrejo-Mawatsari,141,4.6,3+200,3+300
6394,Jl. Pilangrejo-Mawatsari,141,4.6,3+300,3+400
6395,Jl. Pilangrejo-Mawatsari,141,4.6,3+400,3+500
6396,Jl. Pilangrejo-Mawatsari,141,4.6,3+500,3+600
6397,Jl. Pilangrejo-Mawatsari,141,4.6,3+600,3+700
6398,Jl. Pilangrejo-Mawatsari,141,4.6,3+700,3+800
6399,Jl. Pilangrejo-Mawatsari,141,4.6,3+800,3+900
6400,Jl. Pilangrejo-Mawatsari,141,4.6,3+900,4+000
6401,Jl. Pilangrejo-Mawatsari,141,4.6,4+000,4+100
6402,Jl. Pilangrejo-Mawatsari,141,4.6,4+100,4+200
6403,Jl. Pilangrejo-Mawatsari,141,4.6,4+200,4+300
6404,Jl. Pilangrejo-Mawatsari,141,4.6,4+300,4+400
6405,Jl. Pilangrejo-Mawatsari,141,4.6,4+500,4+576
155,Jl. Brumbun-Kresek,142,1.97,1+800,1+900
6406,Jl. Brumbun-Kresek,142,1.97,0+000,0+100
6407,Jl. Brumbun-Kresek,142,1.97,0+100,0+200
6408,Jl. Brumbun-Kresek,142,1.97,0+200,0+300
6409,Jl. Brumbun-Kresek,142,1.97,0+300,0+400
6410,Jl. Brumbun-Kresek,142,1.97,0+400,0+500
6411,Jl. Brumbun-Kresek,142,1.97,0+500,0+600
6412,Jl. Brumbun-Kresek,142,1.97,0+600,0+700
6413,Jl. Brumbun-Kresek,142,1.97,0+700,0+800
6414,Jl. Brumbun-Kresek,142,1.97,0+800,0+900
6415,Jl. Brumbun-Kresek,142,1.97,0+900,1+000
6416,Jl. Brumbun-Kresek,142,1.97,1+000,1+100
6417,Jl. Brumbun-Kresek,142,1.97,1+100,1+200
6418,Jl. Brumbun-Kresek,142,1.97,1+200,1+300
6419,Jl. Brumbun-Kresek,142,1.97,1+300,1+400
6420,Jl. Brumbun-Kresek,142,1.97,1+400,1+500
6421,Jl. Brumbun-Kresek,142,1.97,1+500,1+600
6422,Jl. Brumbun-Kresek,142,1.97,1+600,1+700
6423,Jl. Brumbun-Kresek,142,1.97,1+700,1+800
6424,Jl. Brumbun-Kresek,142,1.97,1+900,1+978
156,Jl. Dungus-Bodag,143,7.23,7+000,7+100
6425,Jl. Dungus-Bodag,143,7.23,0+000,0+100
6426,Jl. Dungus-Bodag,143,7.23,0+100,0+200
6427,Jl. Dungus-Bodag,143,7.23,0+200,0+300
6428,Jl. Dungus-Bodag,143,7.23,0+300,0+400
6429,Jl. Dungus-Bodag,143,7.23,0+400,0+500
6430,Jl. Dungus-Bodag,143,7.23,0+500,0+600
6431,Jl. Dungus-Bodag,143,7.23,0+600,0+700
6432,Jl. Dungus-Bodag,143,7.23,0+700,0+800
6433,Jl. Dungus-Bodag,143,7.23,0+800,0+900
6434,Jl. Dungus-Bodag,143,7.23,0+900,1+000
6435,Jl. Dungus-Bodag,143,7.23,1+000,1+100
6436,Jl. Dungus-Bodag,143,7.23,1+100,1+200
6437,Jl. Dungus-Bodag,143,7.23,1+200,1+300
6438,Jl. Dungus-Bodag,143,7.23,1+300,1+400
6439,Jl. Dungus-Bodag,143,7.23,1+400,1+500
6440,Jl. Dungus-Bodag,143,7.23,1+500,1+600
6441,Jl. Dungus-Bodag,143,7.23,1+600,1+700
6442,Jl. Dungus-Bodag,143,7.23,1+700,1+800
6443,Jl. Dungus-Bodag,143,7.23,1+800,1+900
6444,Jl. Dungus-Bodag,143,7.23,1+900,2+000
6445,Jl. Dungus-Bodag,143,7.23,2+000,2+100
6446,Jl. Dungus-Bodag,143,7.23,2+100,2+200
6447,Jl. Dungus-Bodag,143,7.23,2+200,2+300
6448,Jl. Dungus-Bodag,143,7.23,2+300,2+400
6449,Jl. Dungus-Bodag,143,7.23,2+400,2+500
6450,Jl. Dungus-Bodag,143,7.23,2+500,2+600
6451,Jl. Dungus-Bodag,143,7.23,2+600,2+700
6452,Jl. Dungus-Bodag,143,7.23,2+700,2+800
6453,Jl. Dungus-Bodag,143,7.23,2+800,2+900
6454,Jl. Dungus-Bodag,143,7.23,2+900,3+000
6455,Jl. Dungus-Bodag,143,7.23,3+000,3+100
6456,Jl. Dungus-Bodag,143,7.23,3+100,3+200
6457,Jl. Dungus-Bodag,143,7.23,3+200,3+300
6458,Jl. Dungus-Bodag,143,7.23,3+300,3+400
6459,Jl. Dungus-Bodag,143,7.23,3+400,3+500
6460,Jl. Dungus-Bodag,143,7.23,3+500,3+600
6461,Jl. Dungus-Bodag,143,7.23,3+600,3+700
6462,Jl. Dungus-Bodag,143,7.23,3+700,3+800
6463,Jl. Dungus-Bodag,143,7.23,3+800,3+900
6464,Jl. Dungus-Bodag,143,7.23,3+900,4+000
6465,Jl. Dungus-Bodag,143,7.23,4+000,4+100
6466,Jl. Dungus-Bodag,143,7.23,4+100,4+200
6467,Jl. Dungus-Bodag,143,7.23,4+200,4+300
6468,Jl. Dungus-Bodag,143,7.23,4+300,4+400
6469,Jl. Dungus-Bodag,143,7.23,4+400,4+500
6470,Jl. Dungus-Bodag,143,7.23,4+500,4+600
6471,Jl. Dungus-Bodag,143,7.23,4+600,4+700
6472,Jl. Dungus-Bodag,143,7.23,4+700,4+800
6473,Jl. Dungus-Bodag,143,7.23,4+800,4+900
6474,Jl. Dungus-Bodag,143,7.23,4+900,5+000
6475,Jl. Dungus-Bodag,143,7.23,5+000,5+100
6476,Jl. Dungus-Bodag,143,7.23,5+100,5+200
6477,Jl. Dungus-Bodag,143,7.23,5+200,5+300
6478,Jl. Dungus-Bodag,143,7.23,5+300,5+400
6479,Jl. Dungus-Bodag,143,7.23,5+400,5+500
6480,Jl. Dungus-Bodag,143,7.23,5+500,5+600
6481,Jl. Dungus-Bodag,143,7.23,5+600,5+700
6482,Jl. Dungus-Bodag,143,7.23,5+700,5+800
6483,Jl. Dungus-Bodag,143,7.23,5+800,5+900
6484,Jl. Dungus-Bodag,143,7.23,5+900,6+000
6485,Jl. Dungus-Bodag,143,7.23,6+000,6+100
6486,Jl. Dungus-Bodag,143,7.23,6+100,6+200
6487,Jl. Dungus-Bodag,143,7.23,6+200,6+300
6488,Jl. Dungus-Bodag,143,7.23,6+300,6+400
6489,Jl. Dungus-Bodag,143,7.23,6+400,6+500
6490,Jl. Dungus-Bodag,143,7.23,6+500,6+600
6491,Jl. Dungus-Bodag,143,7.23,6+600,6+700
6492,Jl. Dungus-Bodag,143,7.23,6+700,6+800
6493,Jl. Dungus-Bodag,143,7.23,6+800,6+900
6494,Jl. Dungus-Bodag,143,7.23,6+900,7+000
6495,Jl. Dungus-Bodag,143,7.23,7+100,7+165
163,Jl. Kresek-Bodag,144,6.59,6+400,6+500
6496,Jl. Kresek-Bodag,144,6.59,0+000,0+100
6497,Jl. Kresek-Bodag,144,6.59,0+100,0+200
6498,Jl. Kresek-Bodag,144,6.59,0+200,0+300
6499,Jl. Kresek-Bodag,144,6.59,0+300,0+400
6500,Jl. Kresek-Bodag,144,6.59,0+400,0+500
6501,Jl. Kresek-Bodag,144,6.59,0+500,0+600
6502,Jl. Kresek-Bodag,144,6.59,0+600,0+700
6503,Jl. Kresek-Bodag,144,6.59,0+700,0+800
6504,Jl. Kresek-Bodag,144,6.59,0+800,0+900
6505,Jl. Kresek-Bodag,144,6.59,0+900,1+000
6506,Jl. Kresek-Bodag,144,6.59,1+000,1+100
6507,Jl. Kresek-Bodag,144,6.59,1+100,1+200
6508,Jl. Kresek-Bodag,144,6.59,1+200,1+300
6509,Jl. Kresek-Bodag,144,6.59,1+300,1+400
6510,Jl. Kresek-Bodag,144,6.59,1+400,1+500
6511,Jl. Kresek-Bodag,144,6.59,1+500,1+600
6512,Jl. Kresek-Bodag,144,6.59,1+600,1+700
6513,Jl. Kresek-Bodag,144,6.59,1+700,1+800
6514,Jl. Kresek-Bodag,144,6.59,1+800,1+900
6515,Jl. Kresek-Bodag,144,6.59,1+900,2+000
6516,Jl. Kresek-Bodag,144,6.59,2+000,2+100
6517,Jl. Kresek-Bodag,144,6.59,2+100,2+200
6518,Jl. Kresek-Bodag,144,6.59,2+200,2+300
6519,Jl. Kresek-Bodag,144,6.59,2+300,2+400
6520,Jl. Kresek-Bodag,144,6.59,2+400,2+500
6521,Jl. Kresek-Bodag,144,6.59,2+500,2+600
6522,Jl. Kresek-Bodag,144,6.59,2+600,2+700
6523,Jl. Kresek-Bodag,144,6.59,2+700,2+800
6524,Jl. Kresek-Bodag,144,6.59,2+800,2+900
6525,Jl. Kresek-Bodag,144,6.59,2+900,3+000
6526,Jl. Kresek-Bodag,144,6.59,3+000,3+100
6527,Jl. Kresek-Bodag,144,6.59,3+100,3+200
6528,Jl. Kresek-Bodag,144,6.59,3+200,3+300
6529,Jl. Kresek-Bodag,144,6.59,3+300,3+400
6530,Jl. Kresek-Bodag,144,6.59,3+400,3+500
6531,Jl. Kresek-Bodag,144,6.59,3+500,3+600
6532,Jl. Kresek-Bodag,144,6.59,3+600,3+700
6533,Jl. Kresek-Bodag,144,6.59,3+700,3+800
6534,Jl. Kresek-Bodag,144,6.59,3+800,3+900
6535,Jl. Kresek-Bodag,144,6.59,3+900,4+000
6536,Jl. Kresek-Bodag,144,6.59,4+000,4+100
6537,Jl. Kresek-Bodag,144,6.59,4+100,4+200
6538,Jl. Kresek-Bodag,144,6.59,4+200,4+300
6539,Jl. Kresek-Bodag,144,6.59,4+300,4+400
6540,Jl. Kresek-Bodag,144,6.59,4+400,4+500
6541,Jl. Kresek-Bodag,144,6.59,4+500,4+600
6542,Jl. Kresek-Bodag,144,6.59,4+600,4+700
6543,Jl. Kresek-Bodag,144,6.59,4+700,4+800
6544,Jl. Kresek-Bodag,144,6.59,4+800,4+900
6545,Jl. Kresek-Bodag,144,6.59,4+900,5+000
6546,Jl. Kresek-Bodag,144,6.59,5+000,5+100
6547,Jl. Kresek-Bodag,144,6.59,5+100,5+200
6548,Jl. Kresek-Bodag,144,6.59,5+200,5+300
6549,Jl. Kresek-Bodag,144,6.59,5+300,5+400
6550,Jl. Kresek-Bodag,144,6.59,5+400,5+500
6551,Jl. Kresek-Bodag,144,6.59,5+500,5+600
6552,Jl. Kresek-Bodag,144,6.59,5+600,5+700
6553,Jl. Kresek-Bodag,144,6.59,5+700,5+800
6554,Jl. Kresek-Bodag,144,6.59,5+800,5+900
6555,Jl. Kresek-Bodag,144,6.59,5+900,6+000
6556,Jl. Kresek-Bodag,144,6.59,6+000,6+100
6557,Jl. Kresek-Bodag,144,6.59,6+100,6+200
6558,Jl. Kresek-Bodag,144,6.59,6+200,6+300
6559,Jl. Kresek-Bodag,144,6.59,6+300,6+400
6560,Jl. Kresek-Bodag,144,6.59,6+500,6+571
161,Jl. Bodag-Kepel,145,6.69,6+500,6+600
6561,Jl. Bodag-Kepel,145,6.69,0+000,0+100
6562,Jl. Bodag-Kepel,145,6.69,0+100,0+200
6563,Jl. Bodag-Kepel,145,6.69,0+200,0+300
6564,Jl. Bodag-Kepel,145,6.69,0+300,0+400
6565,Jl. Bodag-Kepel,145,6.69,0+400,0+500
6566,Jl. Bodag-Kepel,145,6.69,0+500,0+600
6567,Jl. Bodag-Kepel,145,6.69,0+600,0+700
6568,Jl. Bodag-Kepel,145,6.69,0+700,0+800
6569,Jl. Bodag-Kepel,145,6.69,0+800,0+900
6570,Jl. Bodag-Kepel,145,6.69,0+900,1+000
6571,Jl. Bodag-Kepel,145,6.69,1+000,1+100
6572,Jl. Bodag-Kepel,145,6.69,1+100,1+200
6573,Jl. Bodag-Kepel,145,6.69,1+200,1+300
6574,Jl. Bodag-Kepel,145,6.69,1+300,1+400
6575,Jl. Bodag-Kepel,145,6.69,1+400,1+500
6576,Jl. Bodag-Kepel,145,6.69,1+500,1+600
6577,Jl. Bodag-Kepel,145,6.69,1+600,1+700
6578,Jl. Bodag-Kepel,145,6.69,1+700,1+800
6579,Jl. Bodag-Kepel,145,6.69,1+800,1+900
6580,Jl. Bodag-Kepel,145,6.69,1+900,2+000
6581,Jl. Bodag-Kepel,145,6.69,2+000,2+100
6582,Jl. Bodag-Kepel,145,6.69,2+100,2+200
6583,Jl. Bodag-Kepel,145,6.69,2+200,2+300
6584,Jl. Bodag-Kepel,145,6.69,2+300,2+400
