Nm_Ruas,Kd_Inf,Panjang,STA_AWAL,STA_AKHIR,No,Tahun,Date,Penanganan,Kondisi_Kini,Perke_Kini
4239 - JL. MONTIKAN,894,1105.38157050000,0+600,0+700,894,,,,,
4239 - JL. MONTIKAN,895,1105.38157050000,0+700,0+800,895,,,,,
4239 - JL. MONTIKAN,896,1105.38157050000,0+800,0+900,896,,,,,
4239 - JL. MONTIKAN,897,1105.38157050000,0+900,1+000,897,,,,,
4239 - JL. MONTIKAN,898,1105.38157050000,1+100,1+105,898,,,,,
4240 - JL. DIPONEGORO,900,773.58497002300,0+000,0+100,900,,,,,
4240 - JL. DIPONEGORO,901,773.58497002300,0+100,0+200,901,,,,,
4240 - JL. DIPONEGORO,902,773.58497002300,0+200,0+300,902,,,,,
4240 - JL. DIPONEGORO,903,773.58497002300,0+300,0+400,903,,,,,
4240 - JL. DIPONEGORO,904,773.58497002300,0+400,0+500,904,,,,,
4240 - JL. DIPONEGORO,905,773.58497002300,0+500,0+600,905,,,,,
4240 - JL. DIPONEGORO,906,773.58497002300,0+700,0+773,906,,,,,
4241 - JL. RADEN PATAH,908,315.44661654300,0+000,0+100,908,,,,,
4241 - JL. RADEN PATAH,909,315.44661654300,0+100,0+200,909,,,,,
4241 - JL. RADEN PATAH,910,315.44661654300,0+300,0+315,910,,,,,
4242 - JL. K.H. MOJO I,912,413.39363302100,0+000,0+100,912,,,,,
4242 - JL. K.H. MOJO I,913,413.39363302100,0+100,0+200,913,,,,,
4242 - JL. K.H. MOJO I,914,413.39363302100,0+200,0+300,914,,,,,
4242 - JL. K.H. MOJO I,915,413.39363302100,0+400,0+413,915,,,,,
4243 - JL. K.H. MOJO II,917,270.69605066900,0+000,0+100,917,,,,,
4243 - JL. K.H. MOJO II,918,270.69605066900,0+200,0+270,918,,,,,
4244 - JL. AGUS SALIM,920,1497.33011671000,0+000,0+100,920,,,,,
4244 - JL. AGUS SALIM,921,1497.33011671000,0+100,0+200,921,,,,,
4244 - JL. AGUS SALIM,922,1497.33011671000,0+200,0+300,922,,,,,
4244 - JL. AGUS SALIM,923,1497.33011671000,0+300,0+400,923,,,,,
4244 - JL. AGUS SALIM,924,1497.33011671000,0+400,0+500,924,,,,,
4244 - JL. AGUS SALIM,925,1497.33011671000,0+500,0+600,925,,,,,
4244 - JL. AGUS SALIM,926,1497.33011671000,0+600,0+700,926,,,,,
4244 - JL. AGUS SALIM,927,1497.33011671000,0+700,0+800,927,,,,,
4244 - JL. AGUS SALIM,928,1497.33011671000,0+800,0+900,928,,,,,
4244 - JL. AGUS SALIM,929,1497.33011671000,0+900,1+000,929,,,,,
4244 - JL. AGUS SALIM,930,1497.33011671000,1+000,1+100,930,,,,,
4244 - JL. AGUS SALIM,931,1497.33011671000,1+100,1+200,931,,,,,
4244 - JL. AGUS SALIM,932,1497.33011671000,1+200,1+300,932,,,,,
4244 - JL. AGUS SALIM,933,1497.33011671000,1+400,1+497,933,,,,,
4245 - JL. MELATI,935,357.98665952100,0+000,0+100,935,,,,,
4245 - JL. MELATI,936,357.98665952100,0+100,0+200,936,,,,,
4245 - JL. MELATI,937,357.98665952100,0+300,0+357,937,,,,,
4246 - JL. MENUR,939,613.40238051800,0+000,0+100,939,,,,,
4246 - JL. MENUR,940,613.40238051800,0+100,0+200,940,,,,,
4246 - JL. MENUR,941,613.40238051800,0+200,0+300,941,,,,,
4246 - JL. MENUR,942,613.40238051800,0+300,0+400,942,,,,,
4246 - JL. MENUR,943,613.40238051800,0+400,0+500,943,,,,,
4246 - JL. MENUR,944,613.40238051800,0+600,0+613,944,,,,,
4247 - JL. NOGO,946,1240.61743196000,0+000,0+100,946,,,,,
4247 - JL. NOGO,947,1240.61743196000,0+100,0+200,947,,,,,
4247 - JL. NOGO,948,1240.61743196000,0+200,0+300,948,,,,,
4247 - JL. NOGO,949,1240.61743196000,0+300,0+400,949,,,,,
4247 - JL. NOGO,950,1240.61743196000,0+400,0+500,950,,,,,
4247 - JL. NOGO,951,1240.61743196000,0+500,0+600,951,,,,,
4247 - JL. NOGO,952,1240.61743196000,0+600,0+700,952,,,,,
4247 - JL. NOGO,953,1240.61743196000,0+700,0+800,953,,,,,
4247 - JL. NOGO,954,1240.61743196000,0+800,0+900,954,,,,,
4247 - JL. NOGO,955,1240.61743196000,0+900,1+000,955,,,,,
4247 - JL. NOGO,956,1240.61743196000,1+000,1+100,956,,,,,
4247 - JL. NOGO,957,1240.61743196000,1+200,1+240,957,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4248 - JL. SAUR,959,782.66877475000,0+000,0+100,959,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4248 - JL. SAUR,960,782.66877475000,0+100,0+200,960,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4248 - JL. SAUR,961,782.66877475000,0+200,0+300,961,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4248 - JL. SAUR,962,782.66877475000,0+300,0+400,962,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4248 - JL. SAUR,963,782.66877475000,0+400,0+500,963,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4248 - JL. SAUR,964,782.66877475000,0+500,0+600,964,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4248 - JL. SAUR,965,782.66877475000,0+700,0+782,965,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4301 - JL. SUMBERMORO,967,499.51708759100,0+000,0+100,967,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4301 - JL. SUMBERMORO,968,499.51708759100,0+100,0+200,968,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4301 - JL. SUMBERMORO,969,499.51708759100,0+200,0+300,969,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4301 - JL. SUMBERMORO,970,499.51708759100,0+400,0+499,970,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4302 - JL. SUMBERSAKTI,972,242.39656392800,0+000,0+100,972,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4302 - JL. SUMBERSAKTI,973,242.39656392800,0+200,0+242,973,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4303 - JL. KARYAWAN,975,383.00097081800,0+000,0+100,975,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4303 - JL. KARYAWAN,976,383.00097081800,0+100,0+200,976,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4303 - JL. KARYAWAN,977,383.00097081800,0+300,0+383,977,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4304 - JL. SUMBER MAS,979,323.47411211600,0+000,0+100,979,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4304 - JL. SUMBER MAS,980,323.47411211600,0+100,0+200,980,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4304 - JL. SUMBER MAS,981,323.47411211600,0+300,0+323,981,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4305 - JL. SENDANG BEJI,983,326.79403212500,0+000,0+100,983,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4305 - JL. SENDANG BEJI,984,326.79403212500,0+100,0+200,984,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4305 - JL. SENDANG BEJI,985,326.79403212500,0+300,0+326,985,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4306 - JL. BRANJANGAN I/B,987,258.10697930000,0+000,0+100,987,,,,,
4306 - JL. BRANJANGAN I/B,988,258.10697930000,0+200,0+258,988,,,,,
4307 - JL. BRANJANGAN I,990,326.90905547000,0+000,0+100,990,,,,,
4307 - JL. BRANJANGAN I,991,326.90905547000,0+100,0+200,991,,,,,
4307 - JL. BRANJANGAN I,992,326.90905547000,0+300,0+326,992,,,,,
4308 - JL. SETYA RUKUN,994,499.86503043400,0+000,0+100,994,,,,,
4308 - JL. SETYA RUKUN,995,499.86503043400,0+100,0+200,995,,,,,
4308 - JL. SETYA RUKUN,996,499.86503043400,0+200,0+300,996,,,,,
4308 - JL. SETYA RUKUN,997,499.86503043400,0+400,0+499,997,,,,,
4309 - JL. SERBA GUNA,999,187.76493032000,0+000,0+100,999,,,,,
4310 - JL. EKA BHAKTI,1001,736.05812977500,0+000,0+100,1001,,,,,
4310 - JL. EKA BHAKTI,1002,736.05812977500,0+100,0+200,1002,,,,,
4310 - JL. EKA BHAKTI,1003,736.05812977500,0+200,0+300,1003,,,,,
4310 - JL. EKA BHAKTI,1004,736.05812977500,0+300,0+400,1004,,,,,
4310 - JL. EKA BHAKTI,1005,736.05812977500,0+400,0+500,1005,,,,,
4310 - JL. EKA BHAKTI,1006,736.05812977500,0+500,0+600,1006,,,,,
4310 - JL. EKA BHAKTI,1007,736.05812977500,0+700,0+736,1007,,,,,
4311 - JL. SWAKARYA,1009,317.36517683600,0+000,0+100,1009,,,,,
4311 - JL. SWAKARYA,1010,317.36517683600,0+100,0+200,1010,,,,,
4311 - JL. SWAKARYA,1011,317.36517683600,0+300,0+317,1011,,,,,
4312 - JL. SWANARDIPA,1013,194.83354163100,0+000,0+100,1013,,,,,
4313 - JL. SWASEMBADA,1015,263.43414567200,0+000,0+100,1015,,,,,
4313 - JL. SWASEMBADA,1016,263.43414567200,0+200,0+263,1016,,,,,
4314 - JL. KANAL TIMUR,1018,1094.12449977000,0+000,0+100,1018,,,,,
4314 - JL. KANAL TIMUR,1019,1094.12449977000,0+100,0+200,1019,,,,,
4314 - JL. KANAL TIMUR,1020,1094.12449977000,0+200,0+300,1020,,,,,
4314 - JL. KANAL TIMUR,1021,1094.12449977000,0+300,0+400,1021,,,,,
4314 - JL. KANAL TIMUR,1022,1094.12449977000,0+400,0+500,1022,,,,,
4314 - JL. KANAL TIMUR,1023,1094.12449977000,0+500,0+600,1023,,,,,
4314 - JL. KANAL TIMUR,1024,1094.12449977000,0+600,0+700,1024,,,,,
4314 - JL. KANAL TIMUR,1025,1094.12449977000,0+700,0+800,1025,,,,,
4314 - JL. KANAL TIMUR,1026,1094.12449977000,0+800,0+900,1026,,,,,
4314 - JL. KANAL TIMUR,1027,1094.12449977000,1+000,1+094,1027,,,,,
4315 - JL. SETYA DARMA,1029,667.64032957900,0+000,0+100,1029,,,,,
4315 - JL. SETYA DARMA,1030,667.64032957900,0+100,0+200,1030,,,,,
4315 - JL. SETYA DARMA,1031,667.64032957900,0+200,0+300,1031,,,,,
4315 - JL. SETYA DARMA,1032,667.64032957900,0+300,0+400,1032,,,,,
4315 - JL. SETYA DARMA,1033,667.64032957900,0+400,0+500,1033,,,,,
4315 - JL. SETYA DARMA,1034,667.64032957900,0+600,0+667,1034,,,,,
4064 - JL. CAKRANINGRAT,325,1026.70045281000,0+000,0+100,325,,,,,
4064 - JL. CAKRANINGRAT,326,1026.70045281000,0+100,0+200,326,,,,,
4064 - JL. CAKRANINGRAT,327,1026.70045281000,0+200,0+300,327,,,,,
4064 - JL. CAKRANINGRAT,328,1026.70045281000,0+300,0+400,328,,,,,
4064 - JL. CAKRANINGRAT,329,1026.70045281000,0+400,0+500,329,,,,,
4064 - JL. CAKRANINGRAT,330,1026.70045281000,0+500,0+600,330,,,,,
4064 - JL. CAKRANINGRAT,331,1026.70045281000,0+600,0+700,331,,,,,
4064 - JL. CAKRANINGRAT,332,1026.70045281000,0+700,0+800,332,,,,,
4064 - JL. CAKRANINGRAT,333,1026.70045281000,0+800,0+900,333,,,,,
4064 - JL. CAKRANINGRAT,334,1026.70045281000,0+900,1+000,334,,,,,
4064 - JL. CAKRANINGRAT,335,1026.70045281000,1+000,1+026,335,,,,,
4070 - JL. WIBOWO,369,414.18724081800,0+300,0+400,369,,,,,
4070 - JL. WIBOWO,370,414.18724081800,0+000,0+100,370,,,,,
4070 - JL. WIBOWO,371,414.18724081800,0+100,0+200,371,,,,,
4070 - JL. WIBOWO,372,414.18724081800,0+200,0+300,372,,,,,
4070 - JL. WIBOWO,373,414.18724081800,0+400,0+414,373,,,,,
4093 - JL. CEMPAKA I,470,62.05164132760,0+000,0+062,470,,,,,
4066 - JL. MERPATI (BALEREJO),338,576.29479937600,0+000,0+100,338,,,,,
4066 - JL. MERPATI (BALEREJO),339,576.29479937600,0+100,0+200,339,,,,,
4066 - JL. MERPATI (BALEREJO),340,576.29479937600,0+200,0+300,340,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4066 - JL. MERPATI (BALEREJO),341,576.29479937600,0+300,0+400,341,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4066 - JL. MERPATI (BALEREJO),342,576.29479937600,0+400,0+500,342,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4066 - JL. MERPATI (BALEREJO),343,576.29479937600,0+500,0+576,343,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
