Nm_Ruas;Kd_Inf;Panjang;STA_AWAL;STA_AKHIR;No;Kondisi;Tipe_Perke;Lebar_STA
Jl. Plosorejo-Batas Ponorogo;149;8.380;3+600;3+700;6826;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;3+700;3+800;6827;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;3+800;3+900;6828;sedang;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;3+900;4+000;6829;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;4+000;4+100;6830;sedang;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;4+100;4+200;6831;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;4+200;4+300;6832;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;4+300;4+400;6833;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;4+400;4+500;6834;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;4+500;4+600;6835;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;4+600;4+700;6836;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;4+700;4+800;6837;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;4+800;4+900;6838;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;4+900;5+000;6839;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;5+000;5+100;6840;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;5+100;5+200;6841;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;5+200;5+300;6842;baik;aspal;3.8
Jl. Plosorejo-Batas Ponorogo;149;8.380;5+300;5+400;6843;baik;aspal;3.8
Jl. Plosorejo-Batas Ponorogo;149;8.380;5+400;5+500;6844;baik;aspal;3.8
Jl. Plosorejo-Batas Ponorogo;149;8.380;5+500;5+600;6845;baik;aspal;3.8
Jl. Plosorejo-Batas Ponorogo;149;8.380;5+600;5+700;6846;baik;aspal;3.8
Jl. Plosorejo-Batas Ponorogo;149;8.380;5+700;5+800;6847;baik;aspal;3.8
Jl. Plosorejo-Batas Ponorogo;149;8.380;5+800;5+900;6848;baik;aspal;3.8
Jl. Plosorejo-Batas Ponorogo;149;8.380;5+900;6+000;6849;baik;aspal;3.8
Jl. Plosorejo-Batas Ponorogo;149;8.380;6+000;6+100;6850;baik;aspal;3.8
Jl. Plosorejo-Batas Ponorogo;149;8.380;6+100;6+200;6851;baik;aspal;3.8
Jl. Plosorejo-Batas Ponorogo;149;8.380;6+200;6+300;6852;baik;aspal;3.8
Jl. Plosorejo-Batas Ponorogo;149;8.380;6+300;6+400;6853;baik;aspal;3.8
Jl. Plosorejo-Batas Ponorogo;149;8.380;6+400;6+500;6854;baik;aspal;3.8
Jl. Plosorejo-Batas Ponorogo;149;8.380;6+500;6+600;6855;baik;aspal;3.8
Jl. Plosorejo-Batas Ponorogo;149;8.380;6+600;6+700;6856;baik;aspal;3.8
Jl. Plosorejo-Batas Ponorogo;149;8.380;6+700;6+800;6857;baik;aspal;3.8
Jl. Plosorejo-Batas Ponorogo;149;8.380;6+800;6+900;6858;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;6+900;7+000;6859;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;7+000;7+100;6860;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;7+100;7+200;6861;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;7+200;7+300;6862;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;7+300;7+400;6863;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;7+400;7+500;6864;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;7+500;7+600;6865;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;7+600;7+700;6866;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;7+700;7+800;6867;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;7+800;7+900;6868;baik;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;7+900;8+000;6869;RB;aspal;3.3
Jl. Plosorejo-Batas Ponorogo;149;8.380;8+100;8+172;6870;RB;makadam;2.9
Jl. Kare-Randualas;150;3.430;3+300;3+400;6871;RR;lapen;3
Jl. Kare-Randualas;150;3.430;0+000;0+100;6872;sedang;aspal;3.5
Jl. Kare-Randualas;150;3.430;0+100;0+200;6873;sedang;aspal;3.5
Jl. Kare-Randualas;150;3.430;0+200;0+300;6874;sedang;aspal;3.5
Jl. Kare-Randualas;150;3.430;0+300;0+400;6875;sedang;aspal;3.5
Jl. Kare-Randualas;150;3.430;0+400;0+500;6876;sedang;aspal;3.5
Jl. Kare-Randualas;150;3.430;0+500;0+600;6877;sedang;aspal;3.5
Jl. Kare-Randualas;150;3.430;0+600;0+700;6878;sedang;aspal;3.5
Jl. Kare-Randualas;150;3.430;0+700;0+800;6879;sedang;aspal;3.5
Jl. Kare-Randualas;150;3.430;0+800;0+900;6880;sedang;aspal;3.5
Jl. Kare-Randualas;150;3.430;0+900;1+000;6881;sedang;aspal;3.5
Jl. Kare-Randualas;150;3.430;1+000;1+100;6882;RR;aspal;3.5
Jl. Kare-Randualas;150;3.430;1+100;1+200;6883;sedang;aspal;3.5
Jl. Kare-Randualas;150;3.430;1+200;1+300;6884;sedang;aspal;3.5
Jl. Kare-Randualas;150;3.430;1+300;1+400;6885;sedang;aspal;3.5
Jl. Kare-Randualas;150;3.430;1+400;1+500;6886;sedang;aspal;3.5
Jl. Kare-Randualas;150;3.430;1+500;1+600;6887;sedang;aspal;3
Jl. Kare-Randualas;150;3.430;1+600;1+700;6888;sedang;aspal;3
Jl. Kare-Randualas;150;3.430;1+700;1+800;6889;RR;aspal;3
Jl. Kare-Randualas;150;3.430;1+800;1+900;6890;RR;aspal;3
Jl. Kare-Randualas;150;3.430;1+900;2+000;6891;sedang;aspal;3
Jl. Kare-Randualas;150;3.430;2+000;2+100;6892;sedang;aspal;3
Jl. Kare-Randualas;150;3.430;2+100;2+200;6893;RR;lapen;3
Jl. Kare-Randualas;150;3.430;2+200;2+300;6894;RR;lapen;3
Jl. Kare-Randualas;150;3.430;2+300;2+400;6895;RR;lapen;3
Jl. Kare-Randualas;150;3.430;2+400;2+500;6896;RR;lapen;3
Jl. Kare-Randualas;150;3.430;2+500;2+600;6897;RR;lapen;3
Jl. Kare-Randualas;150;3.430;2+600;2+700;6898;RB;lapen;3
Jl. Kare-Randualas;150;3.430;2+700;2+800;6899;sedang;lapen;3
Jl. Kare-Randualas;150;3.430;2+800;2+900;6900;RR;lapen;3
Jl. Kare-Randualas;150;3.430;2+900;3+000;6901;RR;lapen;3
Jl. Kare-Randualas;150;3.430;3+000;3+100;6902;RR;lapen;3
Jl. Kare-Randualas;150;3.430;3+100;3+200;6903;RR;lapen;3
Jl. Kare-Randualas;150;3.430;3+200;3+300;6904;RR;lapen;3
Jl. Kare-Randualas;150;3.430;3+400;3+421;6905;RR;lapen;3
Jl. Cungkling-Morang;151;3.670;3+500;3+600;6906;RB;lapen;3.4
Jl. Cungkling-Morang;151;3.670;0+000;0+100;6907;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;0+100;0+200;6908;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;0+200;0+300;6909;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;0+300;0+400;6910;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;0+400;0+500;6911;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;0+500;0+600;6912;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;0+600;0+700;6913;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;0+700;0+800;6914;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;0+800;0+900;6915;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;0+900;1+000;6916;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;1+000;1+100;6917;RB;lapen;3.4
Jl. Cungkling-Morang;151;3.670;1+100;1+200;6918;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;1+200;1+300;6919;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;1+300;1+400;6920;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;1+400;1+500;6921;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;1+500;1+600;6922;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;1+600;1+700;6923;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;1+700;1+800;6924;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;1+800;1+900;6925;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;1+900;2+000;6926;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;2+000;2+100;6927;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;2+100;2+200;6928;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;2+200;2+300;6929;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;2+300;2+400;6930;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;2+400;2+500;6931;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;2+500;2+600;6932;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;2+600;2+700;6933;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;2+700;2+800;6934;sedang;lapen;3.4
Jl. Cungkling-Morang;151;3.670;2+800;2+900;6935;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;2+900;3+000;6936;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;3+000;3+100;6937;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;3+100;3+200;6938;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;3+200;3+300;6939;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;3+300;3+400;6940;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;3+400;3+500;6941;RR;lapen;3.4
Jl. Cungkling-Morang;151;3.670;3+600;3+635;6942;RR;lapen;3.4
Jl. Batok-Gosong;152;3.920;3+700;3+800;6943;RR;aspal;3.2
Jl. Batok-Gosong;152;3.920;0+000;0+100;6944;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;0+100;0+200;6945;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;0+200;0+300;6946;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;0+300;0+400;6947;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;0+400;0+500;6948;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;0+500;0+600;6949;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;0+600;0+700;6950;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;0+700;0+800;6951;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;0+800;0+900;6952;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;0+900;1+000;6953;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;1+000;1+100;6954;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;1+100;1+200;6955;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;1+200;1+300;6956;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;1+300;1+400;6957;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;1+400;1+500;6958;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;1+500;1+600;6959;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;1+600;1+700;6960;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;1+700;1+800;6961;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;1+800;1+900;6962;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;1+900;2+000;6963;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;2+000;2+100;6964;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;2+100;2+200;6965;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;2+200;2+300;6966;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;2+300;2+400;6967;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;2+400;2+500;6968;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;2+500;2+600;6969;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;2+600;2+700;6970;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;2+700;2+800;6971;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;2+800;2+900;6972;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;2+900;3+000;6973;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;3+000;3+100;6974;sedang;aspal;3.2
Jl. Batok-Gosong;152;3.920;3+100;3+200;6975;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;3+200;3+300;6976;baik;aspal;3.2
Jl. Batok-Gosong;152;3.920;3+300;3+400;6977;sedang;aspal;3.2
Jl. Batok-Gosong;152;3.920;3+400;3+500;6978;sedang;aspal;3.2
Jl. Batok-Gosong;152;3.920;3+500;3+600;6979;sedang;aspal;3.2
Jl. Batok-Gosong;152;3.920;3+600;3+700;6980;sedang;aspal;3.2
Jl. Batok-Gosong;152;3.920;3+800;3+890;6981;RR;aspal;3.2
Jl. Mundu-Batas Nganjuk;153;11.180;11+000;11+100;6982;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;0+000;0+100;6983;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;0+100;0+200;6984;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;0+200;0+300;6985;RR;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;0+300;0+400;6986;baik;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;0+400;0+500;6987;baik;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;0+500;0+600;6988;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;0+600;0+700;6989;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;0+700;0+800;6990;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;0+800;0+900;6991;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;0+900;1+000;6992;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;1+000;1+100;6993;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;1+100;1+200;6994;baik;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;1+200;1+300;6995;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;1+300;1+400;6996;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;1+400;1+500;6997;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;1+500;1+600;6998;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;1+600;1+700;6999;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;1+700;1+800;7000;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;1+800;1+900;7001;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;1+900;2+000;7002;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;2+000;2+100;7003;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;2+100;2+200;7004;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;2+200;2+300;7005;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;2+300;2+400;7006;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;2+400;2+500;7007;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;2+500;2+600;7008;RR;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;2+600;2+700;7009;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;2+700;2+800;7010;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;2+800;2+900;7011;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;2+900;3+000;7012;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;3+000;3+100;7013;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;3+100;3+200;7014;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;3+200;3+300;7015;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;3+300;3+400;7016;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;3+400;3+500;7017;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;3+500;3+600;7018;sedang;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;3+600;3+700;7019;baik;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;3+700;3+800;7020;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;3+800;3+900;7021;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;3+900;4+000;7022;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;4+000;4+100;7023;baik;aspal;6
Jl. Mundu-Batas Nganjuk;153;11.180;4+100;4+200;7024;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;4+200;4+300;7025;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;4+300;4+400;7026;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;4+400;4+500;7027;sedang;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;4+500;4+600;7028;sedang;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;4+600;4+700;7029;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;4+700;4+800;7030;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;4+800;4+900;7031;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;4+900;5+000;7032;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;5+000;5+100;7033;sedang;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;5+100;5+200;7034;sedang;aspal;5
Jl. Mundu-Batas Nganjuk;153;11.180;5+200;5+300;7035;baik;aspal;5
Jl. Mundu-Batas Nganjuk;153;11.180;5+300;5+400;7036;RR;aspal;5
Jl. Mundu-Batas Nganjuk;153;11.180;5+400;5+500;7037;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;5+500;5+600;7038;sedang;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;5+600;5+700;7039;RR;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;5+700;5+800;7040;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;5+800;5+900;7041;sedang;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;5+900;6+000;7042;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;6+000;6+100;7043;sedang;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;6+100;6+200;7044;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;6+200;6+300;7045;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;6+300;6+400;7046;RR;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;6+400;6+500;7047;sedang;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;6+500;6+600;7048;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;6+600;6+700;7049;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;6+700;6+800;7050;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;6+800;6+900;7051;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;6+900;7+000;7052;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;7+000;7+100;7053;sedang;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;7+100;7+200;7054;sedang;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;7+200;7+300;7055;sedang;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;7+300;7+400;7056;sedang;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;7+400;7+500;7057;sedang;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;7+500;7+600;7058;baik;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;7+600;7+700;7059;RR;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;7+700;7+800;7060;RR;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;7+800;7+900;7061;RR;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;7+900;8+000;7062;sedang;aspal;4.5
Jl. Mundu-Batas Nganjuk;153;11.180;8+000;8+100;7063;sedang;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;8+100;8+200;7064;sedang;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;8+200;8+300;7065;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;8+300;8+400;7066;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;8+400;8+500;7067;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;8+500;8+600;7068;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;8+600;8+700;7069;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;8+700;8+800;7070;sedang;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;8+800;8+900;7071;sedang;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;8+900;9+000;7072;sedang;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;9+000;9+100;7073;sedang;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;9+100;9+200;7074;sedang;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;9+200;9+300;7075;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;9+300;9+400;7076;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;9+400;9+500;7077;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;9+500;9+600;7078;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;9+600;9+700;7079;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;9+700;9+800;7080;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;9+800;9+900;7081;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;9+900;10+000;7082;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;10+000;10+100;7083;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;10+100;10+200;7084;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;10+200;10+300;7085;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;10+300;10+400;7086;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;10+400;10+500;7087;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;10+500;10+600;7088;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;10+600;10+700;7089;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;10+700;10+800;7090;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;10+800;10+900;7091;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;10+900;11+000;7092;baik;aspal;3
Jl. Mundu-Batas Nganjuk;153;11.180;11+100;11+170;7093;sedang;aspal;3
Jl. Gosong-Ketupu;154;5.760;11+500;11+600;7094;RB;tanah;2
Jl. Gosong-Ketupu;154;5.760;0+000;0+100;7095;baik;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;0+100;0+200;7096;baik;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;0+200;0+300;7097;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;0+300;0+400;7098;RR;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;0+400;0+500;7099;RR;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;0+500;0+600;7100;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;0+600;0+700;7101;baik;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;0+700;0+800;7102;baik;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;0+800;0+900;7103;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;0+900;1+000;7104;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;1+000;1+100;7105;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;1+100;1+200;7106;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;1+200;1+300;7107;RR;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;1+300;1+400;7108;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;1+400;1+500;7109;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;1+500;1+600;7110;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;1+600;1+700;7111;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;1+700;1+800;7112;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;1+800;1+900;7113;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;1+900;2+000;7114;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;2+000;2+100;7115;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;2+100;2+200;7116;RR;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;2+200;2+300;7117;sedang;aspal;3
Jl. Gosong-Ketupu;154;5.760;2+300;2+400;7118;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;2+400;2+500;7119;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;2+500;2+600;7120;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;2+600;2+700;7121;baik;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;2+700;2+800;7122;baik;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;2+800;2+900;7123;baik;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;2+900;3+000;7124;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;3+000;3+100;7125;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;3+100;3+200;7126;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;3+200;3+300;7127;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;3+300;3+400;7128;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;3+400;3+500;7129;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;3+500;3+600;7130;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;3+600;3+700;7131;sedang;aspal;3.5
Jl. Gosong-Ketupu;154;5.760;3+700;3+800;7132;sedang;aspal;3
Jl. Gosong-Ketupu;154;5.760;3+800;3+900;7133;sedang;aspal;3
Jl. Gosong-Ketupu;154;5.760;3+900;4+000;7134;sedang;aspal;3
Jl. Gosong-Ketupu;154;5.760;4+000;4+100;7135;sedang;aspal;3
Jl. Gosong-Ketupu;154;5.760;4+100;4+200;7136;sedang;aspal;3
Jl. Gosong-Ketupu;154;5.760;4+200;4+300;7137;baik;aspal;3
Jl. Gosong-Ketupu;154;5.760;4+300;4+400;7138;baik;aspal;3
