FID;Shape *;Nm_Ruas;Kd_Inf;Panjang;STA_AWAL;STA_AKHIR;Kondisi;Tipe_Perke;Lebar_STA
6124;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;1+400;1+500;RR;makadam;8
6125;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;1+500;1+600;RR;makadam;8
6126;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;1+600;1+700;RR;makadam;8
6127;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;1+700;1+800;RR;makadam;8
6128;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;1+800;1+900;RR;makadam;8
6129;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;1+900;2+000;RR;makadam;8
6130;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;2+000;2+100;RR;makadam;8
6131;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;2+100;2+200;RR;makadam;8
6132;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;2+200;2+300;RR;makadam;8
6133;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;2+300;2+400;RR;makadam;8
6134;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;2+400;2+500;RR;makadam;8
6135;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;2+500;2+600;RR;makadam;8
6136;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;2+600;2+700;RR;makadam;8
6137;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;2+700;2+800;RR;makadam;8
6138;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;2+800;2+900;RR;makadam;8
6139;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;2+900;3+000;RR;makadam;8
6140;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;3+000;3+100;RR;makadam;8
6141;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;3+100;3+200;RR;makadam;8
6142;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;3+200;3+300;RR;makadam;8
6143;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;3+300;3+400;RR;makadam;8
6144;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;3+400;3+500;RR;makadam;8
6145;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;3+500;3+600;RR;makadam;8
6146;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;3+600;3+700;RR;makadam;8
6147;Polyline ZM;Jl. Banjarsari-Tulungrejo;133;3.850;3+800;3+850;RR;makadam;8
80;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;1+600;1+700;RR;makadam;8
6148;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;0+000;0+100;RR;makadam;8
6149;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;0+100;0+200;RR;makadam;8
6150;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;0+200;0+300;RR;makadam;8
6151;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;0+300;0+400;RR;makadam;8
6152;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;0+400;0+500;RR;makadam;8
6153;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;0+500;0+600;RR;makadam;8
6154;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;0+600;0+700;RR;makadam;8
6155;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;0+700;0+800;RR;makadam;8
6156;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;0+800;0+900;RR;makadam;8
6157;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;0+900;1+000;RR;makadam;8
6158;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;1+000;1+100;RR;makadam;8
6159;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;1+100;1+200;RR;makadam;8
6160;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;1+200;1+300;RR;makadam;8
6161;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;1+300;1+400;RR;makadam;8
6162;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;1+400;1+500;RR;makadam;8
6163;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;1+500;1+600;RR;makadam;8
6164;Polyline ZM;Jl. Kebonagung-Banyukambang;134;1.760;1+700;1+765;RR;makadam;8
32;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;4+100;"4+200
";RR;makadam;8
6165;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;0+000;0+100;RR;makadam;8
6166;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;0+100;0+200;RR;makadam;8
6167;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;0+200;0+300;RR;makadam;8
6168;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;0+300;0+400;RR;makadam;8
6169;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;0+400;0+500;RR;makadam;8
6170;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;0+500;0+600;RR;makadam;8
6171;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;0+600;0+700;RR;makadam;8
6172;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;0+700;0+800;RR;makadam;8
6173;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;0+800;0+900;RR;makadam;8
6174;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;0+900;1+000;RR;makadam;8
6175;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;1+000;1+100;RR;makadam;8
6176;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;1+100;1+200;RR;makadam;8
6177;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;1+200;1+300;RR;makadam;8
6178;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;1+300;1+400;RR;makadam;8
6179;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;1+400;1+500;RR;makadam;8
6180;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;1+500;1+600;RR;makadam;8
6181;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;1+600;1+700;RR;makadam;8
6182;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;1+700;1+800;RR;makadam;8
6183;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;1+800;1+900;RR;makadam;8
6184;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;1+900;2+000;RR;makadam;8
6185;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;2+000;2+100;RR;makadam;8
6186;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;2+100;2+200;RR;makadam;8
6187;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;2+200;2+300;RR;makadam;8
6188;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;2+300;2+400;RR;makadam;8
6189;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;2+400;2+500;RR;makadam;8
6190;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;2+500;2+600;RR;makadam;8
6191;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;2+600;2+700;RR;makadam;8
6192;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;2+700;2+800;RR;makadam;8
6193;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;2+800;2+900;RR;makadam;8
6194;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;2+900;3+000;RR;makadam;8
6195;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;3+000;3+100;RR;makadam;8
6196;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;3+100;3+200;RR;makadam;8
6197;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;3+200;3+300;RR;makadam;8
6198;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;3+300;3+400;RR;makadam;8
6199;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;3+400;3+500;RR;makadam;8
6200;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;3+500;3+600;RR;makadam;8
6201;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;3+600;3+700;RR;makadam;8
6202;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;3+700;3+800;RR;makadam;8
6203;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;3+800;3+900;RR;makadam;8
6204;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;3+900;4+000;RR;makadam;8
6205;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;4+000;4+100;RR;makadam;8
6206;Polyline ZM;Jl. Kedungrejo-Kuwu;135;4.280;4+200;4+285;RR;makadam;8
52;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;2+800;2+900;RR;makadam;8
6207;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;0+000;0+100;RR;makadam;8
6208;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;0+100;0+200;RR;makadam;8
6209;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;0+200;0+300;RR;makadam;8
6210;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;0+300;0+400;RR;makadam;8
6211;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;0+400;0+500;RR;makadam;8
6212;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;0+500;0+600;RR;makadam;8
6213;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;0+600;0+700;RR;makadam;8
6214;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;0+700;0+800;RR;makadam;8
6215;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;0+800;0+900;RR;makadam;8
6216;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;0+900;1+000;RR;makadam;8
6217;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;1+000;1+100;RR;makadam;8
6218;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;1+100;1+200;RR;makadam;8
6219;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;1+200;1+300;RR;makadam;8
6220;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;1+300;1+400;RR;makadam;8
6221;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;1+400;1+500;RR;makadam;8
6222;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;1+500;1+600;RR;makadam;8
6223;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;1+600;1+700;RR;makadam;8
6224;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;1+700;1+800;RR;makadam;8
6225;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;1+800;1+900;RR;makadam;8
6226;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;1+900;2+000;RR;makadam;8
6227;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;2+000;2+100;RR;makadam;8
6228;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;2+100;2+200;RR;makadam;8
6229;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;2+200;2+300;RR;makadam;8
6230;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;2+300;2+400;RR;makadam;8
6231;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;2+400;2+500;RR;makadam;8
6232;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;2+500;2+600;RR;makadam;8
6233;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;2+600;2+700;RR;makadam;8
6234;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;2+700;2+800;RR;makadam;8
6235;Polyline ZM;Jl. Kedungrejo-Sogo;136;2.770;2+900;2+923;RR;makadam;8
30;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;4+400;4+500;RR;makadam;8
6236;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;0+000;0+100;RR;makadam;8
6237;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;0+100;0+200;RR;makadam;8
6238;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;0+200;0+300;RR;makadam;8
6239;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;0+300;0+400;RR;makadam;8
6240;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;0+400;0+500;RR;makadam;8
6241;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;0+500;0+600;RR;makadam;8
6242;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;0+600;0+700;RR;makadam;8
6243;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;0+700;0+800;RR;makadam;8
6244;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;0+800;0+900;RR;makadam;8
6245;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;0+900;1+000;RR;makadam;8
6246;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;1+000;1+100;RR;makadam;8
6247;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;1+100;1+200;RR;makadam;8
6248;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;1+200;1+300;RR;makadam;8
6249;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;1+300;1+400;RR;makadam;8
6250;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;1+400;1+500;RR;makadam;8
6251;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;1+500;1+600;RR;makadam;8
6252;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;1+600;1+700;RR;makadam;8
6253;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;1+700;1+800;RR;makadam;8
6254;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;1+800;1+900;RR;makadam;8
6255;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;1+900;2+000;RR;makadam;8
6256;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;2+000;2+100;RR;makadam;8
6257;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;2+100;2+200;RR;makadam;8
6258;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;2+200;2+300;RR;makadam;8
6259;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;2+300;2+400;RR;makadam;8
6260;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;2+400;2+500;RR;makadam;8
6261;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;2+500;2+600;RR;makadam;8
6262;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;2+600;2+700;RR;makadam;8
6263;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;2+700;2+800;RR;makadam;8
6264;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;2+800;2+900;RR;makadam;8
6265;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;2+900;3+000;RR;makadam;8
6266;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;3+000;3+100;RR;makadam;8
6267;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;3+100;3+200;RR;makadam;8
6268;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;3+200;3+300;RR;makadam;8
6269;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;3+300;3+400;RR;makadam;8
6270;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;3+400;3+500;RR;makadam;8
6271;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;3+500;3+600;RR;makadam;8
6272;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;3+600;3+700;RR;makadam;8
6273;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;3+700;3+800;RR;makadam;8
6274;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;3+800;3+900;RR;makadam;8
6275;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;3+900;4+000;RR;makadam;8
6276;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;4+000;4+100;RR;makadam;8
6277;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;4+100;4+200;RR;makadam;8
6278;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;4+200;4+300;RR;makadam;8
6279;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;4+300;4+400;RR;makadam;8
6280;Polyline ZM;Jl. Balerejo-Babadanlor;137;4.500;4+500;4+506;RR;makadam;8
94;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;5+100;"5+200
";RR;makadam;8
6281;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;0+000;0+100;RR;makadam;8
6282;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;0+100;0+200;RR;makadam;8
6283;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;0+200;0+300;RR;makadam;8
6284;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;0+300;0+400;RR;makadam;8
6285;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;0+400;0+500;RR;makadam;8
6286;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;0+500;0+600;RR;makadam;8
6287;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;0+600;0+700;RR;makadam;8
6288;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;0+700;0+800;RR;makadam;8
6289;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;0+800;0+900;RR;makadam;8
6290;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;0+900;1+000;RR;makadam;8
6291;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;1+000;1+100;RR;makadam;8
6292;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;1+100;1+200;RR;makadam;8
6293;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;1+200;1+300;RR;makadam;8
6294;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;1+300;1+400;RR;makadam;8
6295;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;1+400;1+500;RR;makadam;8
6296;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;1+500;1+600;RR;makadam;8
6297;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;1+600;1+700;RR;makadam;8
6298;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;1+700;1+800;RR;makadam;8
6299;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;1+800;1+900;RR;makadam;8
6300;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;1+900;2+000;RR;makadam;8
6301;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;2+000;2+100;RR;makadam;8
6302;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;2+100;2+200;RR;makadam;8
6303;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;2+200;2+300;RR;makadam;8
6304;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;2+300;2+400;RR;makadam;8
6305;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;2+400;2+500;RR;makadam;8
6306;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;2+500;2+600;RR;makadam;8
6307;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;2+600;2+700;RR;makadam;8
6308;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;2+700;2+800;RR;makadam;8
6309;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;2+800;2+900;RR;makadam;8
6310;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;2+900;3+000;RR;makadam;8
6311;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;3+000;3+100;RR;makadam;8
6312;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;3+100;3+200;RR;makadam;8
6313;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;3+200;3+300;RR;makadam;8
6314;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;3+300;3+400;RR;makadam;8
6315;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;3+400;3+500;RR;makadam;8
6316;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;3+500;3+600;RR;makadam;8
6317;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;3+600;3+700;RR;makadam;8
6318;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;3+700;3+800;RR;makadam;8
6319;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;3+800;3+900;RR;makadam;8
6320;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;3+900;4+000;RR;makadam;8
6321;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;4+000;4+100;RR;makadam;8
6322;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;4+100;4+200;RR;makadam;8
6323;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;4+200;4+300;RR;makadam;8
6324;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;4+300;4+400;RR;makadam;8
6325;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;4+400;4+500;RR;makadam;8
6326;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;4+500;4+600;RR;makadam;8
6327;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;4+600;4+700;RR;makadam;8
6328;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;4+700;4+800;RR;makadam;8
6329;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;4+800;4+900;RR;makadam;8
6330;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;4+900;5+000;RR;makadam;8
6331;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;5+000;5+100;RR;makadam;8
6332;Polyline ZM;Jl. Bantengan-Karangrejo;138;5.200;5+200;5+213;RR;makadam;8
97;Polyline ZM;Jl. Bantengan-Tempursari;139;0.960;0+800;0+900;RR;makadam;8
6333;Polyline ZM;Jl. Bantengan-Tempursari;139;0.960;0+000;0+100;RR;makadam;8
6334;Polyline ZM;Jl. Bantengan-Tempursari;139;0.960;0+100;0+200;RR;makadam;8
6335;Polyline ZM;Jl. Bantengan-Tempursari;139;0.960;0+200;0+300;RR;makadam;8
6336;Polyline ZM;Jl. Bantengan-Tempursari;139;0.960;0+300;0+400;RR;makadam;8
6337;Polyline ZM;Jl. Bantengan-Tempursari;139;0.960;0+400;0+500;RR;makadam;8
6338;Polyline ZM;Jl. Bantengan-Tempursari;139;0.960;0+500;0+600;RR;makadam;8
6339;Polyline ZM;Jl. Bantengan-Tempursari;139;0.960;0+600;0+700;RR;makadam;8
6340;Polyline ZM;Jl. Bantengan-Tempursari;139;0.960;0+700;0+800;RR;makadam;8
6341;Polyline ZM;Jl. Bantengan-Tempursari;139;0.960;0+900;0+960;RR;makadam;8
88;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;1+800;1+900;RR;makadam;8
6342;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;0+000;0+100;RR;makadam;8
6343;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;0+100;0+200;RR;makadam;8
6344;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;0+200;0+300;RR;makadam;8
6345;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;0+300;0+400;RR;makadam;8
6346;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;0+400;0+500;RR;makadam;8
6347;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;0+500;0+600;RR;makadam;8
6348;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;0+600;0+700;RR;makadam;8
6349;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;0+700;0+800;RR;makadam;8
6350;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;0+800;0+900;RR;makadam;8
6351;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;0+900;1+000;RR;makadam;8
6352;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;1+000;1+100;RR;makadam;8
6353;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;1+100;1+200;RR;makadam;8
6354;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;1+200;1+300;RR;makadam;8
6355;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;1+300;1+400;RR;makadam;8
6356;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;1+400;1+500;RR;makadam;8
6357;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;1+500;1+600;RR;makadam;8
6358;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;1+600;1+700;RR;makadam;8
6359;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;1+700;1+800;RR;makadam;8
6360;Polyline ZM;Jl. Karangrejo-Mawatsari;140;2.000;1+900;1+978;RR;makadam;8
92;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;4+400;4+500;RR;makadam;8
6361;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;0+000;0+100;RR;makadam;8
6362;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;0+100;0+200;RR;makadam;8
6363;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;0+200;0+300;RR;makadam;8
6364;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;0+300;0+400;RR;makadam;8
6365;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;0+400;0+500;RR;makadam;8
6366;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;0+500;0+600;RR;makadam;8
6367;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;0+600;0+700;RR;makadam;8
6368;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;0+700;0+800;RR;makadam;8
6369;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;0+800;0+900;RR;makadam;8
6370;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;0+900;1+000;RR;makadam;8
6371;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;1+000;1+100;RR;makadam;8
6372;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;1+100;1+200;RR;makadam;8
6373;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;1+200;1+300;RR;makadam;8
6374;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;1+300;1+400;RR;makadam;8
6375;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;1+400;1+500;RR;makadam;8
6376;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;1+500;1+600;RR;makadam;8
6377;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;1+600;1+700;RR;makadam;8
6378;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;1+700;1+800;RR;makadam;8
6379;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;1+800;1+900;RR;makadam;8
6380;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;1+900;2+000;RR;makadam;8
6381;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;2+000;2+100;RR;makadam;8
6382;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;2+100;2+200;RR;makadam;8
6383;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;2+200;2+300;RR;makadam;8
6384;Polyline ZM;Jl. Pilangrejo-Mawatsari;141;4.600;2+300;2+400;RR;makadam;8
